productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3
280424,Code Card - Furious Fists Single Pack Blister [Gogoat],Code Card Furious Fists Single Pack Blister Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/280424_200w.jpg,3,1481,https://cpt.tcgcsv.com/vbg3,2022-07-27T19:53:18.077,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280425,Code Card - Furious Fists Single Pack Blister [Zoroark],Code Card Furious Fists Single Pack Blister Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/280425_200w.jpg,3,1481,https://cpt.tcgcsv.com/wbg3,2022-07-27T19:53:26.627,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280426,"Code Card - Furious Fists Theme Deck - ""Dark Hammer"" [Pangoro]",Code Card Furious Fists Theme Deck Dark Hammer Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/280426_200w.jpg,3,1481,https://cpt.tcgcsv.com/xbg3,2022-07-27T19:53:36.347,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280427,"Code Card - Furious Fists Theme Deck - ""Enchanted Echo"" [Sylveon]",Code Card Furious Fists Theme Deck Enchanted Echo Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/280427_200w.jpg,3,1481,https://cpt.tcgcsv.com/zbg3,2022-07-27T19:53:44.253,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.3,0.3,0.3,,,Normal,,Code Card,,,,,,,,,
280428,Code Card - Mega Charizard X Collection,Code Card Mega Charizard X Collection,https://tcgplayer-cdn.tcgplayer.com/product/280428_200w.jpg,3,1481,https://cpt.tcgcsv.com/Bbg3,2022-07-27T19:53:52.76,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280429,Code Card - Mega Charizard Y Collection,Code Card Mega Charizard Y Collection,https://tcgplayer-cdn.tcgplayer.com/product/280429_200w.jpg,3,1481,https://cpt.tcgcsv.com/Cbg3,2022-07-27T19:54:00.843,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280430,Code Card - Mega Lucario Collection,Code Card Mega Lucario Collection,https://tcgplayer-cdn.tcgplayer.com/product/280430_200w.jpg,3,1481,https://cpt.tcgcsv.com/Dbg3,2022-07-27T19:54:10.65,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280431,Code Card - XY Knock Out Collection [Dragons],Code Card XY Knock Out Collection Dragons,https://tcgplayer-cdn.tcgplayer.com/product/280431_200w.jpg,3,1481,https://cpt.tcgcsv.com/Fbg3,2022-07-27T19:54:21.38,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280432,Code Card - XY Knock Out Collection [Kanto],Code Card XY Knock Out Collection Kanto,https://tcgplayer-cdn.tcgplayer.com/product/280432_200w.jpg,3,1481,https://cpt.tcgcsv.com/Gbg3,2022-07-27T19:54:30.243,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
550673,Furious Fists Sleeved Booster Pack,Furious Fists Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/550673_200w.jpg,3,1481,https://cpt.tcgcsv.com/thq6,2024-05-09T19:22:32.973,1,Each Furious Fists sleeved booster pack contains 10 random cards.,79.99,79.99,79.99,58.42,,Normal,,,,,,,,,,,
