productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack3
90560,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90560_200w.jpg,3,1404,https://cpt.tcgcsv.com/dfL,2024-04-11T17:56:50.92,1,51/107,Uncommon,Grass,70,Stage 1,,"[1] Liability
<br>Put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.  Weezing does 70 damage to itself.","[1G] Smogscreen (20) 
<br>The Defending Pokemon is now Poisoned.  If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",P,None,1,3.0,5.77,9.12,8.02,,Reverse Holofoil,
90575,Whiscash,Whiscash,https://tcgplayer-cdn.tcgplayer.com/product/90575_200w.jpg,3,1404,https://cpt.tcgcsv.com/wfL,2024-04-11T17:56:51.247,1,28/107,Rare,Fighting,90,Stage 1,,"[1] Raging Tremble 
<br>Flip a coin.  If heads, this attack does 10 damage for each damage counter on Whiscash to each Defending Pokemon.  If tails, this attack does 10 damage for each damage counter on Whiscash to the Defending Pokemon.","[1FF] Dwindling Wave (70-)
<br> Does 70 damage minus 10 damage for each damage counter on Whiscash.",G,None,2,0.4,0.84,2.25,1.25,,Normal,
90575,Whiscash,Whiscash,https://tcgplayer-cdn.tcgplayer.com/product/90575_200w.jpg,3,1404,https://cpt.tcgcsv.com/wfL,2024-04-11T17:56:51.247,1,28/107,Rare,Fighting,90,Stage 1,,"[1] Raging Tremble 
<br>Flip a coin.  If heads, this attack does 10 damage for each damage counter on Whiscash to each Defending Pokemon.  If tails, this attack does 10 damage for each damage counter on Whiscash to the Defending Pokemon.","[1FF] Dwindling Wave (70-)
<br> Does 70 damage minus 10 damage for each damage counter on Whiscash.",G,None,2,2.84,6.25,9.74,8.72,,Reverse Holofoil,
90607,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90607_200w.jpg,3,1404,https://cpt.tcgcsv.com/9gL,2024-04-11T17:56:51.453,1,81/107,Common,Water,50,Basic,,"[2] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,L,F,1,0.27,0.49,2.22,0.98,0.78,Normal,
90607,Wingull,Wingull,https://tcgplayer-cdn.tcgplayer.com/product/90607_200w.jpg,3,1404,https://cpt.tcgcsv.com/9gL,2024-04-11T17:56:51.453,1,81/107,Common,Water,50,Basic,,"[2] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,L,F,1,7.99,9.24,9.99,3.75,,Reverse Holofoil,
90649,Wurmple,Wurmple,https://tcgplayer-cdn.tcgplayer.com/product/90649_200w.jpg,3,1404,https://cpt.tcgcsv.com/_gL,2024-04-11T17:56:51.753,1,82/107,Common,Grass,50,Basic,,"[1] Ascension
<br>Search your deck for a card that evolves from Wurmple and put it on Wurmple.  <i>(This counts as evolving Wurmple.)</i>  Shuffle your deck afterward.","[G] Miracle Essence 
<br>Flip a coin.  If heads, choose 1 Special Condition.  Each Defending Pokemon is now affected by that Special Condition.",R,None,1,0.13,0.62,9.07,0.88,0.81,Normal,
90649,Wurmple,Wurmple,https://tcgplayer-cdn.tcgplayer.com/product/90649_200w.jpg,3,1404,https://cpt.tcgcsv.com/_gL,2024-04-11T17:56:51.753,1,82/107,Common,Grass,50,Basic,,"[1] Ascension
<br>Search your deck for a card that evolves from Wurmple and put it on Wurmple.  <i>(This counts as evolving Wurmple.)</i>  Shuffle your deck afterward.","[G] Miracle Essence 
<br>Flip a coin.  If heads, choose 1 Special Condition.  Each Defending Pokemon is now affected by that Special Condition.",R,None,1,5.29,6.0,9.74,5.78,,Reverse Holofoil,
90663,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90663_200w.jpg,3,1404,https://cpt.tcgcsv.com/hhL,2024-04-11T17:56:51.88,1,29/107,Rare,Psychic,70,Stage 1,"<b>Poke-BODY</b> Mirror Coat <br>
<br>If Xatu is Burned or Poisoned by an opponent's attack <em>(even if Xatu is Knocked Out)</em>, the Attacking Pokemon is now affected by the same Special Conditions <em>(1 if there is only 1). </em>","[1] Dazzle Dance 
<br>Each Defending Pokemon is now Confused.","[1P] Psyloop (30+) 
<br>Does 30 damage plus 30 more damage for each Trainer card your opponent has in play.",L,F,0,1.99,2.85,3.0,2.14,,Normal,
90663,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90663_200w.jpg,3,1404,https://cpt.tcgcsv.com/hhL,2024-04-11T17:56:51.88,1,29/107,Rare,Psychic,70,Stage 1,"<b>Poke-BODY</b> Mirror Coat <br>
<br>If Xatu is Burned or Poisoned by an opponent's attack <em>(even if Xatu is Knocked Out)</em>, the Attacking Pokemon is now affected by the same Special Conditions <em>(1 if there is only 1). </em>","[1] Dazzle Dance 
<br>Each Defending Pokemon is now Confused.","[1P] Psyloop (30+) 
<br>Does 30 damage plus 30 more damage for each Trainer card your opponent has in play.",L,F,0,15.99,19.47,39.99,16.12,,Reverse Holofoil,
90772,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90772_200w.jpg,3,1404,https://cpt.tcgcsv.com/skL,2024-04-11T17:56:51.987,1,83/107,Common,Grass,50,Basic,"<b>Poke-BODY</b> Self-control <br>
<br>Zubat can't be Paralyzed.",[1] Bite (10),,P,None,1,0.23,0.51,1.75,0.54,,Normal,
90772,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90772_200w.jpg,3,1404,https://cpt.tcgcsv.com/skL,2024-04-11T17:56:51.987,1,83/107,Common,Grass,50,Basic,"<b>Poke-BODY</b> Self-control <br>
<br>Zubat can't be Paralyzed.",[1] Bite (10),,P,None,1,7.49,9.93,10.97,12.66,,Reverse Holofoil,
97749,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/97749_200w.jpg,3,1404,https://cpt.tcgcsv.com/_6P,2024-04-11T17:56:52.117,1,4/107,Holo Rare,Fire,90,Stage 1,,"[1] Back Burner 
<br>Search your discard pile for up to 2 basic Energy cards and attach them to your Pokemon in any way you like.","[2R] Split Bomb 
<br>Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,None,2,8.07,15.41,34.99,10.7,8.07,Holofoil,
97749,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/97749_200w.jpg,3,1404,https://cpt.tcgcsv.com/_6P,2024-04-11T17:56:52.117,1,4/107,Holo Rare,Fire,90,Stage 1,,"[1] Back Burner 
<br>Search your discard pile for up to 2 basic Energy cards and attach them to your Pokemon in any way you like.","[2R] Split Bomb 
<br>Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,None,2,8.65,13.0,24.99,21.87,,Reverse Holofoil,
98562,Deoxys Booster Pack,Deoxys Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98562_200w.jpg,3,1404,https://cpt.tcgcsv.com/grP,2017-07-22T16:58:35.543,1,,,,,,,,,,,,2000.0,2000.0,2000.0,1599.99,,Normal,
98563,Deoxys Booster Box,Deoxys Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98563_200w.jpg,3,1404,https://cpt.tcgcsv.com/hrP,2015-05-06T14:29:08.12,1,,,,,,,,,,,,,,,,,,
232861,"Deoxys Theme Deck - ""Starcharge""",Deoxys Theme Deck Starcharge,https://tcgplayer-cdn.tcgplayer.com/product/232861_200w.jpg,3,1404,https://cpt.tcgcsv.com/f9T2,2021-02-17T15:16:39.877,1,,,,,,"Make moves at the speed of light with the Starcharge theme deck. Your opponent barely has time to react to a barrage of Psychic and Grass Pokémon attacks before Deoxys assures a stunning victory with a Link Blast!
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,,,,,299.95,299.95,299.95,,,Normal,
232862,"Deoxys Theme Deck - ""Jetstream""",Deoxys Theme Deck Jetstream,https://tcgplayer-cdn.tcgplayer.com/product/232862_200w.jpg,3,1404,https://cpt.tcgcsv.com/g9T2,2021-02-17T15:17:45.69,1,,,,,,"The sky is the limit with the Jetstream theme deck. First bring down a heavy rain of Fire, Lightning, and Water Pokémon on your opponent, then breeze to victory when Rayquaza performs a Tumbling Attack!
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,,,,,,,,,,,
