productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
253418,Jolteon V - SWSH183,Jolteon V SWSH183,https://tcgplayer-cdn.tcgplayer.com/product/253418_200w.jpg,3,2545,https://cpt.tcgcsv.com/nn23,2024-10-21T21:28:58.377,1,SWSH183,Promo,Lightning,190,Basic,"[1] Thunder Spear 
<br>This attack does 20 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Fx2,None,0,40.0,74.9,131.32,66.98,62.51,Holofoil,"[2L] Pin Missile (60x)
<br>Flip 4 coins. This attack does 60 damage for each heads.",,,
253419,Jolteon VMAX - SWSH184,Jolteon VMAX SWSH184,https://tcgplayer-cdn.tcgplayer.com/product/253419_200w.jpg,3,2545,https://cpt.tcgcsv.com/pn23,2022-07-31T11:04:03.19,1,SWSH184,Promo,Lightning,300,VMAX,"[1L] Max Thunder Rumble (100)
<br>This attack also does 100 damage to 1 of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Fx2,None,0,40.0,79.34,9999.0,71.53,70.0,Holofoil,,,,
257102,Cramorant - 226/S-P,Cramorant 226 S P,https://tcgplayer-cdn.tcgplayer.com/product/257102_200w.jpg,3,2545,https://cpt.tcgcsv.com/3S33,2024-03-06T13:56:04.7,1,226/S-P,Promo,Water,90,Basic,"[WWW] Triple Jab (60x)
<br>Flip 3 coins. This attack does 60 damage for each heads.",Lx2,F-20,1,399.99,399.99,399.99,258.87,,Normal,,,,
257103,Pikachu - 227/S-P,Pikachu 227 S P,https://tcgplayer-cdn.tcgplayer.com/product/257103_200w.jpg,3,2545,https://cpt.tcgcsv.com/5S33,2024-03-06T13:56:45.713,1,227/S-P,Promo,Lightning,60,Basic,"[1] Trading Places
<br>Switch this Pokemon with 1 of your Benched Pokemon.",Fx2,None,1,1600.0,1600.0,1600.0,1125.39,,Normal,,,,
260711,Pikachu V - SWSH198,Pikachu V SWSH198,https://tcgplayer-cdn.tcgplayer.com/product/260711_200w.jpg,3,2545,https://cpt.tcgcsv.com/fj63,2025-08-27T22:52:53.707,1,SWSH198,Promo,Lightning,190,Basic,"[1LL] Lightning Blast (100+)
<br>You may discard all L Energy from this Pokemon. If you do, this attack does 120 more damage,",Fx2,None,1,0.75,1.62,9.0,1.38,2.14,Holofoil,,,,
262563,Leafeon V - SWSH194,Leafeon V SWSH194,https://tcgplayer-cdn.tcgplayer.com/product/262563_200w.jpg,3,2545,https://cpt.tcgcsv.com/h273,2022-02-02T14:59:42.603,1,SWSH194,Promo,Grass,210,Basic,"[G] Leaf Guard (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",Rx2,,2,0.95,1.9,79.99,1.73,2.29,Holofoil,"[1GG] Slashing Strike (180)
<br>During your next turn, this Pokemon can't use Slashing Strike.",,,
262566,Leafeon VSTAR - SWSH195,Leafeon VSTAR SWSH195,https://tcgplayer-cdn.tcgplayer.com/product/262566_200w.jpg,3,2545,https://cpt.tcgcsv.com/l273,2025-01-13T20:55:16.533,1,SWSH195,Promo,Grass,260,VSTAR,"[1GG] Leaf Guard (180)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",Rx2,,2,1.35,2.0,19.95,1.95,2.52,Holofoil,,"VSTAR Power
<br><strong>Ability — Ivy Star</strong>                                          
<br>During your turn, you may switch 1 of your opponent's Benched Pokemon with their Active Pokemon. <em>(You can't use more than 1 <strong>VSTAR</strong> Power in a game.)</em>",,
262569,Glaceon VSTAR - SWSH197,Glaceon VSTAR SWSH197,https://tcgplayer-cdn.tcgplayer.com/product/262569_200w.jpg,3,2545,https://cpt.tcgcsv.com/p273,2024-08-09T18:55:08.167,1,SWSH197,Promo,Water,260,VSTAR,"[1WW] Icicle Shot (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Mx2,,2,1.64,2.39,20.0,2.32,2.17,Holofoil,,"VSTAR Power
<br>[1WW] Crystal Star (220)                                         
<br>During your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon. <em>(You can't use more than 1 <strong>VSTAR</strong> Power in a game.)</em>",,
262571,Glaceon V - SWSH196,Glaceon V SWSH196,https://tcgplayer-cdn.tcgplayer.com/product/262571_200w.jpg,3,2545,https://cpt.tcgcsv.com/r273,2022-08-29T09:43:05.453,1,SWSH196,Promo,Water,210,Basic,"[W] Frost Charge (30)
<br>Search your deck for a W Energy card and attach it to this Pokemon. Then, shuffle your deck.",Mx2,,2,0.9,1.84,49.99,1.75,2.49,Holofoil,[1WW] Freezing Wind (130),,,
264277,Moltres - SWSH185,Moltres SWSH185,https://tcgplayer-cdn.tcgplayer.com/product/264277_200w.jpg,3,2545,https://cpt.tcgcsv.com/zK73,2024-06-10T11:40:33.163,1,SWSH185,Promo,Fire,120,Basic,"[R] Inferno Wings (20+)
<br>If this Pokemon has any damage counters on it, this attack does 70 more damage. This attack's damage isn't affected by Weakness.",Wx2,None,1,11.0,16.0,25.0,14.68,18.35,Holofoil,,,,
264278,Lucario - SWSH186,Lucario SWSH186,https://tcgplayer-cdn.tcgplayer.com/product/264278_200w.jpg,3,2545,https://cpt.tcgcsv.com/BK73,2025-01-07T04:31:07.503,1,SWSH186,Promo,Fighting,120,Stage 1,"[FF] Aura Sphere Volley (10+)
<br>Discard all F Energy from this Pokemon. This attack does 60 more damage for each card discarded in this way.",Px2,None,2,1.2,3.13,24.99,4.25,,Holofoil,,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn, you may put 2 damage counters on this Pokemon. If you do, search your deck for a F Energy and attach it to this Pokemon. Then, shuffle your deck.",,
264279,Liepard - SWSH187,Liepard SWSH187,https://tcgplayer-cdn.tcgplayer.com/product/264279_200w.jpg,3,2545,https://cpt.tcgcsv.com/CK73,2022-07-01T18:50:50.087,1,SWSH187,Promo,Darkness,100,Stage 1,[2] Slash (60),Gx2,None,1,0.5,0.96,8.0,0.82,0.87,Holofoil,,"<strong>Ability — Trade</strong>
<br>You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.",,
264280,Bibarel - SWSH188,Bibarel SWSH188,https://tcgplayer-cdn.tcgplayer.com/product/264280_200w.jpg,3,2545,https://cpt.tcgcsv.com/DK73,2022-02-25T05:03:23.55,1,SWSH188,Promo,Colorless,120,Stage 1,"[3] Tail Smash (100)
<br>Flip a coin. If tails, this attack does nothing.",Fx2,None,2,0.5,1.24,15.95,0.94,1.0,Holofoil,,"<strong>Ability — Industrious Incisors</strong>
<br>Once during your turn, you may draw until you have 5 cards in your hand.",,
264282,Flapple - SWSH189,Flapple SWSH189,https://tcgplayer-cdn.tcgplayer.com/product/264282_200w.jpg,3,2545,https://cpt.tcgcsv.com/GK73,2025-02-06T17:23:41.287,1,SWSH189,Promo,Dragon,80,Stage 1,"[F] Flight Up
<br>Attach up to 3 basic Energy cards from your discard pile to 1 of your Benched Pokemon.",,,1,0.1,0.29,7.0,0.31,0.21,Holofoil,"[GR] Corrosive Acid (70)
<br>Your opponent's Active Pokemon is Burned.",,,
264283,Eevee - SWSH190,Eevee SWSH190,https://tcgplayer-cdn.tcgplayer.com/product/264283_200w.jpg,3,2545,https://cpt.tcgcsv.com/HK73,2022-06-27T11:38:42.03,1,SWSH190,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokémon.",Fx2,None,1,0.99,2.67,79.99,2.6,,Holofoil,[3] Bite (30),,,
264284,Leafeon - SWSH191,Leafeon SWSH191,https://tcgplayer-cdn.tcgplayer.com/product/264284_200w.jpg,3,2545,https://cpt.tcgcsv.com/JK73,2022-03-15T17:47:51.047,1,SWSH191,Promo,Grass,110,Stage 1,"[G] Leaf Guard (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,None,1,1.51,2.89,15.0,2.91,2.9,Holofoil,"[1G] Grass Knot (50+)
<br>This attack does 30 more damage for each C in your opponent's Active Pokemon's Retreat Cost.",,,
264285,Glaceon - SWSH192,Glaceon SWSH192,https://tcgplayer-cdn.tcgplayer.com/product/264285_200w.jpg,3,2545,https://cpt.tcgcsv.com/KK73,2022-05-23T11:03:23.263,1,SWSH192,Promo,Water,110,Stage 1,"[W] Hail
<br>This attack does 20 damage to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Mx2,None,1,2.03,3.85,10.0,3.38,,Holofoil,"[2W] Frosty Typhoon (120)
<br>During your next turn, this Pokemon can't use Frosty Typhoon.",,,
266616,Lycanroc V - SWSH199,Lycanroc V SWSH199,https://tcgplayer-cdn.tcgplayer.com/product/266616_200w.jpg,3,2545,https://cpt.tcgcsv.com/lG83,2022-03-18T14:20:57.037,1,SWSH199,Promo,Fighting,200,Basic,[F] Rock Throw (40),Gx2,None,1,0.66,1.0,5.0,0.92,,Holofoil,"[1FF] Crashing Fangs (200)
<br>During your next turn, this Pokemon can't attack.",,,
266627,Corviknight V - SWSH200,Corviknight V SWSH200,https://tcgplayer-cdn.tcgplayer.com/product/266627_200w.jpg,3,2545,https://cpt.tcgcsv.com/zG83,2022-03-18T14:20:46.173,1,SWSH200,Promo,Metal,210,Basic,"[M] Clutch (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Rx2,G-30,1,0.69,1.0,10.1,1.0,,Holofoil,"[1MM] Sky Hurricane (190)
<br>During your next turn, this Pokemon can't use Sky Hurricane.",,,
268304,Lucario VSTAR - SWSH214,Lucario VSTAR SWSH214,https://tcgplayer-cdn.tcgplayer.com/product/268304_200w.jpg,3,2545,https://cpt.tcgcsv.com/6l93,2025-01-25T03:21:44.463,1,SWSH214,Promo,Fighting,270,VSTAR,"[2F] Fighting Knuckle (120+)
<br>If your opponent's Active Pokémon is a Pokémon V, this attack does 120 more damage.",Px2,None,2,1.0,2.2,99.99,2.02,1.47,Holofoil,"<span style=""color:gold""><strong>VSTAR Power</strong></span> [1F] Aura Star (70x)
<br>This attack does 70 damage for each Energy attached to all of your opponent's Pokémon. <em>(You can't use more than I VSTAR Power in a game.)</em>",,,
268306,Lucario V - SWSH213,Lucario V SWSH213,https://tcgplayer-cdn.tcgplayer.com/product/268306_200w.jpg,3,2545,https://cpt.tcgcsv.com/8l93,2022-07-10T09:11:32.85,1,SWSH213,Promo,Fighting,210,Basic,"[2] Crushing Punch (50)
<br>Discard a Special Energy from your opponent's Active Pokémon.",Px2,None,2,0.96,2.23,19.99,2.06,,Holofoil,[2F] Cyclone Kick (120),,,
268444,Morpeko V-Union - SWSH215,Morpeko V Union SWSH215,https://tcgplayer-cdn.tcgplayer.com/product/268444_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vn93,2023-04-16T09:00:53.393,1,SWSH215,Promo,Lightning,310,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,0.1,0.79,3.89,0.71,,Holofoil,"<em>[2] All You Can Eat
<br>Draw cards until you have 10 cards in your hand.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[2L] Burst Wheel (100x)
<br>Discard all Energy from this Pokemon. This attack does 100 damage for each card you discarded in this way.</em>",<em>[2L] Electric Ball (160)</em>
268445,Morpeko V-Union - SWSH216,Morpeko V Union SWSH216,https://tcgplayer-cdn.tcgplayer.com/product/268445_200w.jpg,3,2545,https://cpt.tcgcsv.com/Wn93,2022-04-28T13:22:20.833,1,SWSH216,Promo,Lightning,310,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,0.29,0.74,3.74,0.68,,Holofoil,"[2] All You Can Eat
<br>Draw cards until you have 10 cards in your hand.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[2L] Burst Wheel (100x)
<br>Discard all Energy from this Pokemon. This attack does 100 damage for each card you discarded in this way.</em>",<em>[2L] Electric Ball (160)</em>
268446,Morpeko V-Union - SWSH217,Morpeko V Union SWSH217,https://tcgplayer-cdn.tcgplayer.com/product/268446_200w.jpg,3,2545,https://cpt.tcgcsv.com/Xn93,2022-04-28T13:22:40.357,1,SWSH217,Promo,Lightning,310,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,0.41,0.74,3.77,0.66,,Holofoil,"<em>[2] All You Can Eat
<br>Draw cards until you have 10 cards in your hand.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","[2L] Burst Wheel (100x)
<br>Discard all Energy from this Pokemon. This attack does 100 damage for each card you discarded in this way.",<em>[2L] Electric Ball (160)</em>
268447,Morpeko V-Union - SWSH218,Morpeko V Union SWSH218,https://tcgplayer-cdn.tcgplayer.com/product/268447_200w.jpg,3,2545,https://cpt.tcgcsv.com/Zn93,2022-04-28T13:22:56.027,1,SWSH218,Promo,Lightning,310,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,0.37,0.81,3.84,0.78,0.52,Holofoil,"<em>[2] All You Can Eat
<br>Draw cards until you have 10 cards in your hand.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[2L] Burst Wheel (100x)
<br>Discard all Energy from this Pokemon. This attack does 100 damage for each card you discarded in this way.</em>",[2L] Electric Ball (160)
268450,Morpeko V-Union [Set of 4],Morpeko V Union Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/268450_200w.jpg,3,2545,https://cpt.tcgcsv.com/0p93,2022-04-28T13:23:14.413,1,SWSH218,Promo,Lightning,310,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,2.5,4.0,199.99,3.51,,Holofoil,"[2] All You Can Eat
<br>Draw cards until you have 10 cards in your hand.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Morpeko V-Union from your discard pile and put them onto your Bench.","[2L] Burst Wheel (100x)
<br>Discard all Energy from this Pokemon. This attack does 100 damage for each card you discarded in this way.",[2L] Electric Ball (160)
268705,Rowlet - SWSH220,Rowlet SWSH220,https://tcgplayer-cdn.tcgplayer.com/product/268705_200w.jpg,3,2545,https://cpt.tcgcsv.com/7v93,2022-05-27T21:15:47.97,1,SWSH220,Promo,Grass,60,Basic,"[1] Jump On (10+)
<br>Flip a coin. If heads, This attack does 10 more damage.",Rx2,None,1,0.03,0.28,25.0,0.24,,Holofoil,,,,
268706,Cyndaquil - SWSH221,Cyndaquil SWSH221,https://tcgplayer-cdn.tcgplayer.com/product/268706_200w.jpg,3,2545,https://cpt.tcgcsv.com/8v93,2022-05-27T21:16:24.617,1,SWSH221,Promo,Fire,60,Basic,"[1] Charge Energy
<br>Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Wx2,None,1,0.05,0.44,7.0,0.45,0.35,Holofoil,[1] Live Coal (10),,,
268707,Oshawott - SWSH222,Oshawott SWSH222,https://tcgplayer-cdn.tcgplayer.com/product/268707_200w.jpg,3,2545,https://cpt.tcgcsv.com/9v93,2022-04-14T15:19:14.757,1,SWSH222,Promo,Water,70,Basic,[1] Beat (10),Lx2,None,1,0.09,0.35,7.0,0.35,,Holofoil,,,,
268708,Galarian Obstagoon - SWSH193,Galarian Obstagoon SWSH193,https://tcgplayer-cdn.tcgplayer.com/product/268708_200w.jpg,3,2545,https://cpt.tcgcsv.com/bv93,2022-04-12T15:22:05.333,1,SWSH193,Promo,Darkness,170,Stage 2,"[1DD] Rampaging Kick (180)
<br>Discard 2 D Energy from this Pokemon",Gx2,None,2,4.49,6.03,15.09,5.74,,Normal,,,,
268709,Professor's Research - SWSH152,Professors Research SWSH152,https://tcgplayer-cdn.tcgplayer.com/product/268709_200w.jpg,3,2545,https://cpt.tcgcsv.com/cv93,2024-05-08T13:05:07.71,1,SWSH152,Promo,Supporter,,,,,,,1.99,4.0,26.0,3.57,3.49,Holofoil,,Discard your hand and draw 7 cards.,,
268710,Espeon V - SWSH201,Espeon V SWSH201,https://tcgplayer-cdn.tcgplayer.com/product/268710_200w.jpg,3,2545,https://cpt.tcgcsv.com/dv93,2025-06-08T09:53:36.75,1,SWSH201,Promo,Psychic,200,Basic,"[P] Zen Shot
<br>This attack does 60 damage to 1 of your opponent's Pokemon V. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Dx2,F-30,1,0.98,1.99,9999.0,1.62,,Holofoil,[2P] Super Psy Bolt (120),,,
268711,Sylveon V - SWSH202,Sylveon V SWSH202,https://tcgplayer-cdn.tcgplayer.com/product/268711_200w.jpg,3,2545,https://cpt.tcgcsv.com/fv93,2023-10-02T16:55:53.317,1,SWSH202,Promo,Psychic,200,Basic,[2] Magical Shot (60),Mx2,None,1,1.0,2.66,39.99,2.26,2.76,Holofoil,,"<strong>Ability — Dream Gift</strong>
<br>Once during your turn, you may search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck. If you use this Ability, your turn ends.",,
268712,Umbreon V - SWSH203,Umbreon V SWSH203,https://tcgplayer-cdn.tcgplayer.com/product/268712_200w.jpg,3,2545,https://cpt.tcgcsv.com/gv93,2023-12-11T13:18:27.123,1,SWSH203,Promo,Darkness,200,Basic,"[D] Mean Look (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Gx2,None,2,3.13,7.45,9999.0,5.74,5.85,Holofoil,"[2D] Moonlight Blade (80+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.",,,
270468,Boltund V - SWSH219,Boltund V SWSH219,https://tcgplayer-cdn.tcgplayer.com/product/270468_200w.jpg,3,2545,https://cpt.tcgcsv.com/ncb3,2022-05-16T20:12:03.04,1,SWSH219,Promo,Lightning,200,Basic,"[L] Smash Turn (30)
<br>You may switch this Pokémon with 1 of your Benched Pokémon.",Fx2,None,1,0.3,0.89,14.99,0.68,0.86,Holofoil,"[1LL] Electrobullet (120)
<br>This attack also does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,
270718,Mewtwo V - SWSH223,Mewtwo V SWSH223,https://tcgplayer-cdn.tcgplayer.com/product/270718_200w.jpg,3,2545,https://cpt.tcgcsv.com/njb3,2022-07-01T04:03:10.78,1,SWSH223,Promo,Psychic,220,Basic,[1P] Super Psy Bolt (50),Dx2,F-30,2,3.5,5.54,25.0,5.54,,Holofoil,"[1PP] Transfer Break (160)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",,,
270719,Melmetal V - SWSH224,Melmetal V SWSH224,https://tcgplayer-cdn.tcgplayer.com/product/270719_200w.jpg,3,2545,https://cpt.tcgcsv.com/pjb3,2022-07-01T04:03:10.78,1,SWSH224,Promo,Metal,220,Basic,"[MM] Arm Charge (50)
<br>You may attach a Metal Energy card from your hand to this Pokémon.",Rx2,G-30,3,0.49,0.99,3.88,0.89,0.99,Holofoil,[MMM] Mega Punch (140),,,
270720,Spark - SWSH226,Spark SWSH226,https://tcgplayer-cdn.tcgplayer.com/product/270720_200w.jpg,3,2545,https://cpt.tcgcsv.com/qjb3,2023-02-20T15:00:49.86,1,SWSH226,Promo,Supporter,,,,,,,1.45,2.21,29.99,2.08,2.49,Holofoil,,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a Lightning Energy card from your discard pile to 1 of your Benched Pokémon.",,
270721,Blanche - SWSH227,Blanche SWSH227,https://tcgplayer-cdn.tcgplayer.com/product/270721_200w.jpg,3,2545,https://cpt.tcgcsv.com/rjb3,2023-06-21T08:23:51.767,1,SWSH227,Promo,Supporter,,,,,,,1.5,2.28,9999.0,2.21,2.99,Holofoil,,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a Water Energy card from your discard pile to 1 of your Benched Pokémon.",,
270722,Candela - SWSH228,Candela SWSH228,https://tcgplayer-cdn.tcgplayer.com/product/270722_200w.jpg,3,2545,https://cpt.tcgcsv.com/sjb3,2022-10-14T09:46:30.62,1,SWSH228,Promo,Supporter,,,,,,,1.25,2.01,15.0,2.01,2.25,Holofoil,,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a Fire Energy card from your discard pile to 1 of your Benched Pokémon.",,
270723,Alolan Exeggutor V - SWSH225,Alolan Exeggutor V SWSH225,https://tcgplayer-cdn.tcgplayer.com/product/270723_200w.jpg,3,2545,https://cpt.tcgcsv.com/tjb3,2023-04-12T17:40:03.46,1,SWSH225,Promo,Grass,240,Basic,"[G] Growing Tall
<br>Flip a coin. If heads, search your deck for up to 5 Grass Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.",Rx2,None,3,0.34,0.99,9.99,0.69,,Holofoil,"[3] Head Swing
<br>This attack does 30 damage to 1 of your opponent's Pokémon for each Grass Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,
270724,Radiant Eevee - SWSH230,Radiant Eevee SWSH230,https://tcgplayer-cdn.tcgplayer.com/product/270724_200w.jpg,3,2545,https://cpt.tcgcsv.com/vjb3,2022-08-12T16:44:33.2,1,SWSH230,Promo,Colorless,90,Basic,"[1] Twinkle Gathering
<br>Search your deck for a number of cards up to the number of different types of Pokémon you have in play and put them into your hand. Then, shuffle your deck.",Fx2,None,1,15.49,22.0,1000.0,20.16,21.6,Holofoil,[3] Boost Dash (50),Radiant Pokémon Rule: You can't have more than 1 Radiant Pokémon in your deck.,,
271837,Arceus V - SWSH204,Arceus V SWSH204,https://tcgplayer-cdn.tcgplayer.com/product/271837_200w.jpg,3,2545,https://cpt.tcgcsv.com/MLb3,2024-08-22T05:00:26.15,1,SWSH204,Promo,Colorless,220,Basic,"[2] Trinity Charge 
<br>Search your deck for up to 3 basic Energy cards and attach them to your Pokemon V in any way you like. Then, shuffle your deck.",Fx2,None,2,23.62,31.02,179.99,27.94,,Holofoil,[3] Power Edge (130),,,
273154,Hisuian Basculegion - SWSH205,Hisuian Basculegion SWSH205,https://tcgplayer-cdn.tcgplayer.com/product/273154_200w.jpg,3,2545,https://cpt.tcgcsv.com/6hc3,2022-05-26T12:44:39.207,1,SWSH205,Promo,Water,120,Stage 1,"[W] Grudge Dive (30+)
<br>If any of your Pokémon were Knocked Out by damage from an attack from your opponent's Pokémon during their last turn, this attack does 90 more damage, and your opponent's Active Pokémon is now Confused.",Lx2,None,2,0.39,0.91,5.0,0.74,,Holofoil,[2W] Jet Headbutt (80),,,
273155,Wyrdeer - SWSH206,Wyrdeer SWSH206,https://tcgplayer-cdn.tcgplayer.com/product/273155_200w.jpg,3,2545,https://cpt.tcgcsv.com/7hc3,2022-05-26T12:45:58.693,1,SWSH206,Promo,Psychic,140,Stage 1,"[2] Extrasensory (40+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 80 more damage.",Dx2,F-30,2,0.44,0.86,5.0,0.67,,Holofoil,,"<strong>Ability — Hurried Gait</strong>                                          
<br>Once during your turn, you may draw a card.",,
273156,Hisuian Samurott - SWSH207,Hisuian Samurott SWSH207,https://tcgplayer-cdn.tcgplayer.com/product/273156_200w.jpg,3,2545,https://cpt.tcgcsv.com/8hc3,2023-11-11T16:53:21.483,1,SWSH207,Promo,Darkness,170,Stage 2,"[2D] Dark Mastery (60+)
<br>This attack does 20 more damage for each Energy attached to all of your Pokémon.",Gx2,None,2,0.2,0.89,6.08,0.69,,Holofoil,,"<strong>Ability — Wily Stance</strong>                                          
<br>You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 3 cards.",,
273158,Magnezone - SWSH208,Magnezone SWSH208,https://tcgplayer-cdn.tcgplayer.com/product/273158_200w.jpg,3,2545,https://cpt.tcgcsv.com/bhc3,2023-04-11T19:33:58.167,1,SWSH208,Promo,Metal,150,Stage 2,[2M] Power Beam (120),Rx2,G-30,2,0.18,0.86,9.99,0.58,,Holofoil,,"<strong>Ability — Giga Magnet</strong>
<br>Once during your turn, you may look at the top 6 cards of your deck and attach any number of Metal Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.",,
273583,Toxel - SWSH209,Toxel SWSH209,https://tcgplayer-cdn.tcgplayer.com/product/273583_200w.jpg,3,2545,https://cpt.tcgcsv.com/Hrc3,2022-05-30T20:17:35.26,1,SWSH209,Promo,Lightning,60,Basic,"[1] Growl
<br>During your opponent's next turn, the Defending Pokémon's attacks do 30 less damage <em>(before applying Weakness and Resistance)</em>.",Fx2,None,1,0.05,0.3,7.0,0.3,0.25,Holofoil,[L] Tiny Bolt (10),,,
273585,Oricorio - SWSH210,Oricorio SWSH210,https://tcgplayer-cdn.tcgplayer.com/product/273585_200w.jpg,3,2545,https://cpt.tcgcsv.com/Krc3,2022-05-30T20:18:48.157,1,SWSH210,Promo,Psychic,90,Basic,"[1] Mixed Call
<br>Search your deck for a Pokémon and a Supporter card, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,F-30,1,0.07,0.3,7.0,0.31,0.23,Holofoil,[2P] Razor Wing (80),,,
273588,Sylveon - SWSH211,Sylveon SWSH211,https://tcgplayer-cdn.tcgplayer.com/product/273588_200w.jpg,3,2545,https://cpt.tcgcsv.com/Nrc3,2022-05-30T20:20:49.097,1,SWSH211,Promo,Psychic,110,Stage 1,"[P] Time Out Kick (30)
<br>You may put an Energy attached to your opponent's Active Pokémon into their hand.",Mx2,None,1,3.49,4.58,10.0,5.02,4.57,Holofoil,"[2P] Symphony Whip (70+)
<br>If you played a Supporter card from your hand during this turn, this attack does 70 more damage.",,,
273590,Eevee - SWSH212,Eevee SWSH212,https://tcgplayer-cdn.tcgplayer.com/product/273590_200w.jpg,3,2545,https://cpt.tcgcsv.com/Qrc3,2022-05-30T20:21:41.703,1,SWSH212,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokémon.",Fx2,None,1,1.37,3.29,8.0,3.28,,Holofoil,[3] Bite (30),,,
273938,Kleavor V (Full Art) - SWSH248,Kleavor V Full Art SWSH248,https://tcgplayer-cdn.tcgplayer.com/product/273938_200w.jpg,3,2545,https://cpt.tcgcsv.com/NBc3,2022-06-15T21:41:13.92,1,SWSH248,Promo,Fighting,210,Basic,[F] Cut (40),Gx2,None,2,0.42,0.99,9.99,0.88,0.99,Holofoil,"[1FF] Axe Slash (150)
<br>Discard an Energy from this Pokémon. If you do, discard an Energy from your opponent's Active Pokémon.",,,
273939,Kleavor VSTAR - SWSH249,Kleavor VSTAR SWSH249,https://tcgplayer-cdn.tcgplayer.com/product/273939_200w.jpg,3,2545,https://cpt.tcgcsv.com/PBc3,2022-11-02T12:59:34.127,1,SWSH249,Promo,Fighting,270,VSTAR,"[1F] Axe Break (120)
<br>This attack also does 60 damage to 1 of your opponent's Benched Pokémon V. (Don't apply Weakness and Resistance for Benched Pokémon.)",Gx2,None,2,0.4,0.98,29.99,0.84,0.99,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span> [F] Rampaging Star (30x)
<br>This attack does 30 damage for each Pokémon in your discard pile. (You can't use more than 1 VSTAR Power in a game.)",,
