productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
189060,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/189060_200w.jpg,3,2420,https://cpt.tcgcsv.com/dFw2,2022-12-13T16:27:08.7,1,,0.09,0.25,2.95,0.23,,Normal,18/214,Common,Grass,60,Basic,"[1] Electrical Signal
<br>Search your deck for up to 2 L Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",[3] Corkscrew Punch (30),,Rx2,None,2,
189060,Grubbin,Grubbin,https://tcgplayer-cdn.tcgplayer.com/product/189060_200w.jpg,3,2420,https://cpt.tcgcsv.com/dFw2,2022-12-13T16:27:08.7,1,,0.16,0.39,2.0,0.37,,Reverse Holofoil,18/214,Common,Grass,60,Basic,"[1] Electrical Signal
<br>Search your deck for up to 2 L Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",[3] Corkscrew Punch (30),,Rx2,None,2,
189061,Kartana,Kartana,https://tcgplayer-cdn.tcgplayer.com/product/189061_200w.jpg,3,2420,https://cpt.tcgcsv.com/fFw2,2025-02-07T19:59:42.933,1,,0.5,0.79,1.99,0.79,,Holofoil,19/214,Holo Rare,Grass,70,Basic,"[G] Big Cut (10+)
<br>If you have exactly 4 Prize cards remaining, this attack does 120 more damage.","[2G] False Swipe
<br>Flip a coin. If heads, put damage counters on your opponent's Active Pokémon until its remaining HP is 10.",,Rx2,None,0,
189061,Kartana,Kartana,https://tcgplayer-cdn.tcgplayer.com/product/189061_200w.jpg,3,2420,https://cpt.tcgcsv.com/fFw2,2025-02-07T19:59:42.933,1,,0.4,0.89,2.99,0.89,,Reverse Holofoil,19/214,Holo Rare,Grass,70,Basic,"[G] Big Cut (10+)
<br>If you have exactly 4 Prize cards remaining, this attack does 120 more damage.","[2G] False Swipe
<br>Flip a coin. If heads, put damage counters on your opponent's Active Pokémon until its remaining HP is 10.",,Rx2,None,0,
189062,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/189062_200w.jpg,3,2420,https://cpt.tcgcsv.com/gFw2,2022-12-13T16:27:27.713,1,,0.19,0.42,1.99,0.43,,Reverse Holofoil,21/214,Common,Fire,80,Basic,[F] Live Coal (10),[FF] Combustion (30),,Wx2,None,2,
189062,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/189062_200w.jpg,3,2420,https://cpt.tcgcsv.com/gFw2,2022-12-13T16:27:27.713,1,,0.05,0.25,1.49,0.22,,Normal,21/214,Common,Fire,80,Basic,[F] Live Coal (10),[FF] Combustion (30),,Wx2,None,2,
189063,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/189063_200w.jpg,3,2420,https://cpt.tcgcsv.com/hFw2,2022-12-13T16:27:33.43,1,,1.95,2.5,9.5,2.44,,Holofoil,22/214,Holo Rare,Fire,140,Stage 1,"[FFF] Grand Flame (120)
<br>Attach 2 F Energy cards from your discard pile to 1 of your Benched Pokémon.","[FFFF] Heat Tackle (190)
<br>This Pokémon does 50 damage to itself.",,Wx2,None,4,
189063,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/189063_200w.jpg,3,2420,https://cpt.tcgcsv.com/hFw2,2022-12-13T16:27:33.43,1,,2.25,2.6,7.5,2.35,,Reverse Holofoil,22/214,Holo Rare,Fire,140,Stage 1,"[FFF] Grand Flame (120)
<br>Attach 2 F Energy cards from your discard pile to 1 of your Benched Pokémon.","[FFFF] Heat Tackle (190)
<br>This Pokémon does 50 damage to itself.",,Wx2,None,4,
189066,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/189066_200w.jpg,3,2420,https://cpt.tcgcsv.com/lFw2,2022-12-13T16:27:39.26,1,,0.18,0.39,1.56,0.41,,Reverse Holofoil,23/214,Common,Fire,80,Basic,"[FFF] Flame Charge (10)
<br>Search your deck for a F Energy card and attach it to this Pokémon. Then, shuffle your deck.",[2] Flop (20),,Wx2,None,2,
189066,Darumaka,Darumaka,https://tcgplayer-cdn.tcgplayer.com/product/189066_200w.jpg,3,2420,https://cpt.tcgcsv.com/lFw2,2022-12-13T16:27:39.26,1,,0.05,0.23,1.49,0.19,0.22,Normal,23/214,Common,Fire,80,Basic,"[FFF] Flame Charge (10)
<br>Search your deck for a F Energy card and attach it to this Pokémon. Then, shuffle your deck.",[2] Flop (20),,Wx2,None,2,
189068,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/189068_200w.jpg,3,2420,https://cpt.tcgcsv.com/nFw2,2022-12-13T16:27:44.793,1,,0.22,0.35,2.0,0.28,,Reverse Holofoil,24/214,Rare,Fire,130,Stage 1,"[1] Find Wildire
<br>Search your deck for up to 3 F Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","[FF] Flare Blitz (110)
<br>Discard all F Energy from this Pokémon.",,Wx2,None,3,
189068,Darmanitan,Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/189068_200w.jpg,3,2420,https://cpt.tcgcsv.com/nFw2,2022-12-13T16:27:44.793,1,,0.1,0.25,1.49,0.24,,Normal,24/214,Rare,Fire,130,Stage 1,"[1] Find Wildire
<br>Search your deck for up to 3 F Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","[FF] Flare Blitz (110)
<br>Discard all F Energy from this Pokémon.",,Wx2,None,3,
189070,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/189070_200w.jpg,3,2420,https://cpt.tcgcsv.com/qFw2,2025-02-07T19:59:42.98,1,,0.5,0.77,7.5,0.72,,Reverse Holofoil,25/214,Holo Rare,Fire,120,Basic,"[F] Flare Starter
<br>Search your deck for a Fire Energy card and attach it to 1 of your Pokémon. If you go second and it's your first turn, instead search for up to 3 Fire Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.","[FF] High-Heat Blast (50+)
<br>If you have at least 4 Fire Energy in play, this attack does 60 more damage.",,Wx2,None,2,
189070,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/189070_200w.jpg,3,2420,https://cpt.tcgcsv.com/qFw2,2025-02-07T19:59:42.98,1,,0.41,0.68,193.04,0.65,,Holofoil,25/214,Holo Rare,Fire,120,Basic,"[F] Flare Starter
<br>Search your deck for a Fire Energy card and attach it to 1 of your Pokémon. If you go second and it's your first turn, instead search for up to 3 Fire Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.","[FF] High-Heat Blast (50+)
<br>If you have at least 4 Fire Energy in play, this attack does 60 more damage.",,Wx2,None,2,
189071,Litten (26),Litten 26,https://tcgplayer-cdn.tcgplayer.com/product/189071_200w.jpg,3,2420,https://cpt.tcgcsv.com/rFw2,2022-12-13T16:28:55.063,1,,0.09,0.31,2.0,0.3,,Reverse Holofoil,26/214,Common,Fire,50,Basic,"[F] Singe
<br>Your opponent's Active Pokémon is now Burned.",,,Wx2,None,1,
189071,Litten (26),Litten 26,https://tcgplayer-cdn.tcgplayer.com/product/189071_200w.jpg,3,2420,https://cpt.tcgcsv.com/rFw2,2022-12-13T16:28:55.063,1,,0.05,0.22,1.49,0.21,,Normal,26/214,Common,Fire,50,Basic,"[F] Singe
<br>Your opponent's Active Pokémon is now Burned.",,,Wx2,None,1,
189073,Litten (27),Litten 27,https://tcgplayer-cdn.tcgplayer.com/product/189073_200w.jpg,3,2420,https://cpt.tcgcsv.com/tFw2,2022-12-13T16:29:46.24,1,,0.05,0.2,1.49,0.17,0.2,Normal,27/214,Common,Fire,60,Basic,"[1] Caturday
<br>Draw a card. If you do, this Pokémon is now Asleep.","[2F] Big Bite (60)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Wx2,None,1,
189073,Litten (27),Litten 27,https://tcgplayer-cdn.tcgplayer.com/product/189073_200w.jpg,3,2420,https://cpt.tcgcsv.com/tFw2,2022-12-13T16:29:46.24,1,,0.1,0.37,1.5,0.37,,Reverse Holofoil,27/214,Common,Fire,60,Basic,"[1] Caturday
<br>Draw a card. If you do, this Pokémon is now Asleep.","[2F] Big Bite (60)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Wx2,None,1,
189075,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/189075_200w.jpg,3,2420,https://cpt.tcgcsv.com/wFw2,2025-02-07T19:59:43.04,1,,0.04,0.2,1.49,0.14,,Normal,28/214,Uncommon,Fire,80,Stage 1,"[F] Fire Fang (20)
<br>Your opponent's Active Pokémon is now Burned.",,,Wx2,None,1,
189075,Torracat,Torracat,https://tcgplayer-cdn.tcgplayer.com/product/189075_200w.jpg,3,2420,https://cpt.tcgcsv.com/wFw2,2025-02-07T19:59:43.04,1,,0.19,0.34,1.95,0.31,,Reverse Holofoil,28/214,Uncommon,Fire,80,Stage 1,"[F] Fire Fang (20)
<br>Your opponent's Active Pokémon is now Burned.",,,Wx2,None,1,
189078,Incineroar,Incineroar,https://tcgplayer-cdn.tcgplayer.com/product/189078_200w.jpg,3,2420,https://cpt.tcgcsv.com/BFw2,2023-06-21T08:19:59.1,1,,0.15,0.37,3.95,0.32,0.33,Normal,29/214,Rare,Fire,160,Stage 2,"<strong>Ability — Strong Cheer</strong>
<br>Your Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>. You can't apply more than 1 Strong Cheer Ability at a time.","[1F] Flamethrower (90)
<br>Discard an Energy from this Pokémon.",,Wx2,None,2,
189078,Incineroar,Incineroar,https://tcgplayer-cdn.tcgplayer.com/product/189078_200w.jpg,3,2420,https://cpt.tcgcsv.com/BFw2,2023-06-21T08:19:59.1,1,,0.21,0.75,4.95,0.77,,Reverse Holofoil,29/214,Rare,Fire,160,Stage 2,"<strong>Ability — Strong Cheer</strong>
<br>Your Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>. You can't apply more than 1 Strong Cheer Ability at a time.","[1F] Flamethrower (90)
<br>Discard an Energy from this Pokémon.",,Wx2,None,2,
189079,Salandit,Salandit,https://tcgplayer-cdn.tcgplayer.com/product/189079_200w.jpg,3,2420,https://cpt.tcgcsv.com/CFw2,2022-12-13T16:30:07.14,1,,0.01,0.15,1.49,0.06,0.03,Normal,30/214,Common,Fire,70,Basic,"[F] Grass Fire (10)
<br>Discard a Grass Energy from your opponent's Active Pokémon.",,,Wx2,None,1,
189079,Salandit,Salandit,https://tcgplayer-cdn.tcgplayer.com/product/189079_200w.jpg,3,2420,https://cpt.tcgcsv.com/CFw2,2022-12-13T16:30:07.14,1,,0.09,0.25,2.0,0.21,,Reverse Holofoil,30/214,Common,Fire,70,Basic,"[F] Grass Fire (10)
<br>Discard a Grass Energy from your opponent's Active Pokémon.",,,Wx2,None,1,
189082,Salazzle,Salazzle,https://tcgplayer-cdn.tcgplayer.com/product/189082_200w.jpg,3,2420,https://cpt.tcgcsv.com/GFw2,2022-12-13T16:30:16.877,1,,0.75,0.97,3.5,0.85,1.16,Reverse Holofoil,31/214,Rare,Fire,100,Stage 1,"<strong>Ability — Roast Reveal</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Fire Energy card from your hand. If you do, draw 3 cards.",[1F] Combustion (60),,Wx2,None,1,
189082,Salazzle,Salazzle,https://tcgplayer-cdn.tcgplayer.com/product/189082_200w.jpg,3,2420,https://cpt.tcgcsv.com/GFw2,2022-12-13T16:30:16.877,1,,0.4,0.71,2.0,0.62,0.63,Normal,31/214,Rare,Fire,100,Stage 1,"<strong>Ability — Roast Reveal</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Fire Energy card from your hand. If you do, draw 3 cards.",[1F] Combustion (60),,Wx2,None,1,
189084,Blacephalon,Blacephalon,https://tcgplayer-cdn.tcgplayer.com/product/189084_200w.jpg,3,2420,https://cpt.tcgcsv.com/JFw2,2022-12-13T16:30:26.367,1,,2.0,2.99,5.95,2.47,,Normal,32/214,Rare,Fire,120,Basic,"[F] Blazer (10+)
<br>Turn 1 of your face-down Prize cards face up. If it's a Fire Energy card, this attack does 50 more damage. <em>(That Prize card remains face up for the rest of the game.)</em>","[FFF] Fireball Circus (50x)
<br>Discard any number of F Energy cards from your hand. This attack does 50 damage for each card you discarded in this way.",,Wx2,None,2,
189084,Blacephalon,Blacephalon,https://tcgplayer-cdn.tcgplayer.com/product/189084_200w.jpg,3,2420,https://cpt.tcgcsv.com/JFw2,2022-12-13T16:30:26.367,1,,1.65,2.45,6.0,2.45,,Reverse Holofoil,32/214,Rare,Fire,120,Basic,"[F] Blazer (10+)
<br>Turn 1 of your face-down Prize cards face up. If it's a Fire Energy card, this attack does 50 more damage. <em>(That Prize card remains face up for the rest of the game.)</em>","[FFF] Fireball Circus (50x)
<br>Discard any number of F Energy cards from your hand. This attack does 50 damage for each card you discarded in this way.",,Wx2,None,2,
189088,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/189088_200w.jpg,3,2420,https://cpt.tcgcsv.com/NFw2,2025-02-07T19:59:43.133,1,,0.1,0.44,1.95,0.48,,Normal,33/214,Common,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,,Gx2,None,1,
189088,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/189088_200w.jpg,3,2420,https://cpt.tcgcsv.com/NFw2,2025-02-07T19:59:43.133,1,,0.37,0.92,5.0,1.0,,Reverse Holofoil,33/214,Common,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,,Gx2,None,1,
189094,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/189094_200w.jpg,3,2420,https://cpt.tcgcsv.com/VFw2,2025-02-23T12:45:16.927,1,,0.25,0.55,2.0,0.56,0.56,Normal,34/214,Uncommon,Water,70,Stage 1,"<strong>Ability — Solid Shell</strong>
<br>This Pokémon takes 20 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[WW] Aqua Slash (60)
<br>This Pokémon can't attack during your next turn.",,Gx2,None,2,
189094,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/189094_200w.jpg,3,2420,https://cpt.tcgcsv.com/VFw2,2025-02-23T12:45:16.927,1,,0.35,1.06,4.25,1.04,,Reverse Holofoil,34/214,Uncommon,Water,70,Stage 1,"<strong>Ability — Solid Shell</strong>
<br>This Pokémon takes 20 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[WW] Aqua Slash (60)
<br>This Pokémon can't attack during your next turn.",,Gx2,None,2,
189097,Blastoise GX,Blastoise GX,https://tcgplayer-cdn.tcgplayer.com/product/189097_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZFw2,2022-12-13T16:30:45.543,1,"<strong>Ability — Solid Shell</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",6.0,8.7,629.1,8.38,156.6,Holofoil,35/214,Ultra Rare,Water,240,Stage 2,"[WW] Rocket Splash (60x)
<br>Shuffle any amount of W Energy from your Pokémon into your deck. This attack does 60 damage for each card you shuffled into your deck in this way.","<span style=""color:Teal""><strong>[W] Giant Geyser GX</strong>
<br>Attach any number of W Energy cards from your hand to your Pokémon in any way you like. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Gx2,None,3,
189100,Blastoise GX (Secret),Blastoise GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189100_200w.jpg,3,2420,https://cpt.tcgcsv.com/0Gw2,2022-12-13T17:19:33.91,1,"<strong>Ability — Solid Shell</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",80.61,100.63,199.69,95.83,100.49,Holofoil,218/214,Secret Rare,Water,240,Stage 2,"[WW] Rocket Splash (60x)
<br>Shuffle any amount of W Energy from your Pokémon into your deck. This attack does 60 damage for each card you shuffled into your deck in this way.","<span style=""color:Teal""><strong>[W] Giant Geyser GX</strong>
<br>Attach any number of W Energy cards from your hand to your Pokémon in any way you like. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Gx2,None,3,
189109,Poliwag (36),Poliwag 36,https://tcgplayer-cdn.tcgplayer.com/product/189109_200w.jpg,3,2420,https://cpt.tcgcsv.com/cGw2,2022-12-13T16:30:54.107,1,,0.03,0.19,1.49,0.16,,Normal,36/214,Common,Water,50,Basic,"<strong>Ability — Round and Round</strong>
<br>You can use this Ability only if you go second. Once during your first turn <em>(before your attack)</em>, you may leave your opponent's Active Pokémon Confused.",[W] Watering (10),,Gx2,None,1,
189109,Poliwag (36),Poliwag 36,https://tcgplayer-cdn.tcgplayer.com/product/189109_200w.jpg,3,2420,https://cpt.tcgcsv.com/cGw2,2022-12-13T16:30:54.107,1,,0.11,0.3,1.51,0.26,,Reverse Holofoil,36/214,Common,Water,50,Basic,"<strong>Ability — Round and Round</strong>
<br>You can use this Ability only if you go second. Once during your first turn <em>(before your attack)</em>, you may leave your opponent's Active Pokémon Confused.",[W] Watering (10),,Gx2,None,1,
189111,Poliwag (37),Poliwag 37,https://tcgplayer-cdn.tcgplayer.com/product/189111_200w.jpg,3,2420,https://cpt.tcgcsv.com/fGw2,2022-12-13T16:31:00.717,1,,0.1,0.38,1.99,0.38,,Reverse Holofoil,37/214,Common,Water,60,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.",,,Gx2,None,1,
189111,Poliwag (37),Poliwag 37,https://tcgplayer-cdn.tcgplayer.com/product/189111_200w.jpg,3,2420,https://cpt.tcgcsv.com/fGw2,2022-12-13T16:31:00.717,1,,0.05,0.2,1.49,0.19,0.25,Normal,37/214,Common,Water,60,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.",,,Gx2,None,1,
189112,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/189112_200w.jpg,3,2420,https://cpt.tcgcsv.com/gGw2,2023-06-28T08:06:37.327,1,,0.05,0.25,3.09,0.24,,Normal,38/214,Uncommon,Water,90,Stage 1,"[W] Bubble (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2] Knuckle Punch (40),,Gx2,None,2,
189112,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/189112_200w.jpg,3,2420,https://cpt.tcgcsv.com/gGw2,2023-06-28T08:06:37.327,1,,0.3,0.5,1.39,0.56,,Reverse Holofoil,38/214,Uncommon,Water,90,Stage 1,"[W] Bubble (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2] Knuckle Punch (40),,Gx2,None,2,
189114,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/189114_200w.jpg,3,2420,https://cpt.tcgcsv.com/jGw2,2023-07-08T15:51:45,1,,0.25,0.52,2.95,0.57,0.33,Normal,39/214,Rare,Water,150,Stage 2,[2] Knuckle Punch (50),"[2W] Spiral Rush (90+)
<br>If you have Poliwag and Poliwhirl on your Bench, this attack does 90 more damage.",,Gx2,None,3,
189114,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/189114_200w.jpg,3,2420,https://cpt.tcgcsv.com/jGw2,2023-07-08T15:51:45,1,,0.25,0.7,1.99,0.7,1.25,Reverse Holofoil,39/214,Rare,Water,150,Stage 2,[2] Knuckle Punch (50),"[2W] Spiral Rush (90+)
<br>If you have Poliwag and Poliwhirl on your Bench, this attack does 90 more damage.",,Gx2,None,3,
189116,Tentacool,Tentacool,https://tcgplayer-cdn.tcgplayer.com/product/189116_200w.jpg,3,2420,https://cpt.tcgcsv.com/lGw2,2025-02-07T19:59:43.177,1,,0.09,0.3,2.0,0.27,0.29,Reverse Holofoil,40/214,Common,Water,60,Basic,"[1] Bubble Technique (10+)
<br>If you played Janine during this turn, this attack does 50 more damage.",,,Gx2,None,1,
189116,Tentacool,Tentacool,https://tcgplayer-cdn.tcgplayer.com/product/189116_200w.jpg,3,2420,https://cpt.tcgcsv.com/lGw2,2025-02-07T19:59:43.177,1,,0.04,0.19,1.5,0.14,,Normal,40/214,Common,Water,60,Basic,"[1] Bubble Technique (10+)
<br>If you played Janine during this turn, this attack does 50 more damage.",,,Gx2,None,1,
189120,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/189120_200w.jpg,3,2420,https://cpt.tcgcsv.com/qGw2,2022-12-13T16:31:26.667,1,,0.15,0.45,1.61,0.42,,Reverse Holofoil,41/214,Uncommon,Water,100,Stage 1,"[1] Malignant Tentacles
<br>Move an Energy from 1 of your opponent's Pokémon to another of their Pokémon. Then, put 3 damage counters on that Pokémon.","[3] Wrap (60)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Gx2,None,1,
189120,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/189120_200w.jpg,3,2420,https://cpt.tcgcsv.com/qGw2,2022-12-13T16:31:26.667,1,,0.05,0.2,1.49,0.16,,Normal,41/214,Uncommon,Water,100,Stage 1,"[1] Malignant Tentacles
<br>Move an Energy from 1 of your opponent's Pokémon to another of their Pokémon. Then, put 3 damage counters on that Pokémon.","[3] Wrap (60)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Gx2,None,1,
