productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3,extUPC
88777,Rocket's Mewtwo,Rockets Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/88777_200w.jpg,3,1440,https://cpt.tcgcsv.com/zwK,2023-11-11T14:11:43.78,1,014/132,Holo Rare,Psychic,,137.47,281.25,399.99,166.84,,Unlimited Holofoil,70,Basic,"[P] Juxtapose
<br>Flip a coin. If heads, switch the number of damage counters on Rocket's Mewtwo with the number of damage counters on the Defending Pokémon <em>(even if it would Knock Out either Pokémon)</em>. <em>(It's okay if 1 of the Pokémon has no damage counters on it.)</em>","[PP] Hypnoblast (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Asleep.",P,2,,[1PPP] Psyburn (60),
88779,Rocket's Minefield Gym,Rockets Minefield Gym,https://tcgplayer-cdn.tcgplayer.com/product/88779_200w.jpg,3,1440,https://cpt.tcgcsv.com/CwK,2022-11-19T16:51:46.8,1,119/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a player puts a Basic Pokémon onto his or her Bench from his or her hand, he or she flips a coin. If tails, put 2 damage counters on that Pokémon.",1.36,1.79,4.0,2.1,,1st Edition,,,,,,,,,
88779,Rocket's Minefield Gym,Rockets Minefield Gym,https://tcgplayer-cdn.tcgplayer.com/product/88779_200w.jpg,3,1440,https://cpt.tcgcsv.com/CwK,2022-11-19T16:51:46.8,1,119/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a player puts a Basic Pokémon onto his or her Bench from his or her hand, he or she flips a coin. If tails, put 2 damage counters on that Pokémon.",0.5,1.5,6.54,1.7,,Unlimited,,,,,,,,,
88790,Rocket's Secret Experiment,Rockets Secret Experiment,https://tcgplayer-cdn.tcgplayer.com/product/88790_200w.jpg,3,1440,https://cpt.tcgcsv.com/QwK,2023-08-13T13:25:36.717,1,120/132,Uncommon,Trainer,"Flip a coin. If heads, search your deck for any card and put it into your hand. Shuffle your deck afterward. If tails, you can't play Trainer cards until the end of your next turn.",2.79,4.69,19.99,3.96,4.97,1st Edition,,,,,,,,,
88790,Rocket's Secret Experiment,Rockets Secret Experiment,https://tcgplayer-cdn.tcgplayer.com/product/88790_200w.jpg,3,1440,https://cpt.tcgcsv.com/QwK,2023-08-13T13:25:36.717,1,120/132,Uncommon,Trainer,"Flip a coin. If heads, search your deck for any card and put it into your hand. Shuffle your deck afterward. If tails, you can't play Trainer cards until the end of your next turn.",1.52,3.21,4.5,3.7,,Unlimited,,,,,,,,,
88800,Rocket's Zapdos,Rockets Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/88800_200w.jpg,3,1440,https://cpt.tcgcsv.com/0xK,2023-07-10T08:30:39.703,1,015/132,Holo Rare,Lightning,,150.0,199.99,201.98,201.22,,1st Edition Holofoil,70,Basic,"[L] Plasma (20)
<br>If there are any Lightning Energy cards in your discard pile, attach 1 of them to Rocket's Zapdos.","[1LLL] Electroburn (70)
<br>Rocket's Zapdos does damage to itself equal to 10 times the number of Lightning Energy cards attached to it.",,2,F-30,,
88800,Rocket's Zapdos,Rockets Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/88800_200w.jpg,3,1440,https://cpt.tcgcsv.com/0xK,2023-07-10T08:30:39.703,1,015/132,Holo Rare,Lightning,,52.42,72.75,149.95,68.73,59.38,Unlimited Holofoil,70,Basic,"[L] Plasma (20)
<br>If there are any Lightning Energy cards in your discard pile, attach 1 of them to Rocket's Zapdos.","[1LLL] Electroburn (70)
<br>Rocket's Zapdos does damage to itself equal to 10 times the number of Lightning Energy cards attached to it.",,2,F-30,,
88860,Sabrina (20),Sabrina 20,https://tcgplayer-cdn.tcgplayer.com/product/88860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dzK,2022-11-19T16:53:25.67,1,020/132,Holo Rare,Trainer,Take all Energy cards attached to 1 of your Pokémon with Sabrina in its name and attach them to another 1 of your Pokémon with Sabrina in its name.,99.99,164.99,186.98,91.72,,1st Edition Holofoil,,,,,,,,,
88860,Sabrina (20),Sabrina 20,https://tcgplayer-cdn.tcgplayer.com/product/88860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dzK,2022-11-19T16:53:25.67,1,020/132,Holo Rare,Trainer,Take all Energy cards attached to 1 of your Pokémon with Sabrina in its name and attach them to another 1 of your Pokémon with Sabrina in its name.,43.61,58.85,199.99,52.66,149.99,Unlimited Holofoil,,,,,,,,,
88861,Sabrina (110),Sabrina 110,https://tcgplayer-cdn.tcgplayer.com/product/88861_200w.jpg,3,1440,https://cpt.tcgcsv.com/fzK,2022-11-19T16:53:07.167,1,110/132,Rare,Trainer,Take all Energy cards attached to 1 of your Pokémon with Sabrina in its name and attach them to another 1 of your Pokémon with Sabrina in its name.,7.98,14.0,27.87,14.64,,1st Edition,,,,,,,,,
88861,Sabrina (110),Sabrina 110,https://tcgplayer-cdn.tcgplayer.com/product/88861_200w.jpg,3,1440,https://cpt.tcgcsv.com/fzK,2022-11-19T16:53:07.167,1,110/132,Rare,Trainer,Take all Energy cards attached to 1 of your Pokémon with Sabrina in its name and attach them to another 1 of your Pokémon with Sabrina in its name.,2.81,6.01,7.0,6.26,,Unlimited,,,,,,,,,
88864,Sabrina's Abra (93),Sabrinas Abra 93,https://tcgplayer-cdn.tcgplayer.com/product/88864_200w.jpg,3,1440,https://cpt.tcgcsv.com/jzK,2023-01-06T06:32:09.413,1,093/132,Common,Psychic,,1.99,3.1,9.99,3.2,,1st Edition,40,Basic,[1] Pound (10),"[1P] Synchronize (40)
<br>This attack can't be used unless Sabrina's Abra and the Defending Pokémon have the same number of Energy cards attached to them.",P,,,,
88864,Sabrina's Abra (93),Sabrinas Abra 93,https://tcgplayer-cdn.tcgplayer.com/product/88864_200w.jpg,3,1440,https://cpt.tcgcsv.com/jzK,2023-01-06T06:32:09.413,1,093/132,Common,Psychic,,0.35,1.26,4.99,1.33,,Unlimited,40,Basic,[1] Pound (10),"[1P] Synchronize (40)
<br>This attack can't be used unless Sabrina's Abra and the Defending Pokémon have the same number of Energy cards attached to them.",P,,,,
88865,Sabrina's Abra (94),Sabrinas Abra 94,https://tcgplayer-cdn.tcgplayer.com/product/88865_200w.jpg,3,1440,https://cpt.tcgcsv.com/kzK,2025-05-25T08:51:40.247,1,094/132,Common,Psychic,,3.73,5.0,17.99,5.6,,1st Edition,50,Basic,"[P] Psyscan
<br>Look at your opponent's hand.","[P] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",P,1,,,
88865,Sabrina's Abra (94),Sabrinas Abra 94,https://tcgplayer-cdn.tcgplayer.com/product/88865_200w.jpg,3,1440,https://cpt.tcgcsv.com/kzK,2025-05-25T08:51:40.247,1,094/132,Common,Psychic,,0.96,1.5,501.5,1.97,3.08,Unlimited,50,Basic,"[P] Psyscan
<br>Look at your opponent's hand.","[P] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",P,1,,,
88866,Sabrina's Alakazam,Sabrinas Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/88866_200w.jpg,3,1440,https://cpt.tcgcsv.com/lzK,2022-11-19T16:56:19.67,1,016/132,Holo Rare,Psychic,"<strong>Pokémon Power: Psylink</strong> Sabrina's Alakazam always has a copy of every attack your Psychic Pokémon in play have (including their Energy costs and anything else required in order to use those attacks, such as discarding Energy cards). This power can't be used if Sabrina's Alakazam is Asleep, Confused, or Paralyzed.",199.99,236.34,273.19,273.19,,1st Edition Holofoil,80,Stage 2,"[3P] Mega Burn (60)
<br>You can't use this attack during your next turn.",,P,3,,,
88866,Sabrina's Alakazam,Sabrinas Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/88866_200w.jpg,3,1440,https://cpt.tcgcsv.com/lzK,2022-11-19T16:56:19.67,1,016/132,Holo Rare,Psychic,"<strong>Pokémon Power: Psylink</strong> Sabrina's Alakazam always has a copy of every attack your Psychic Pokémon in play have (including their Energy costs and anything else required in order to use those attacks, such as discarding Energy cards). This power can't be used if Sabrina's Alakazam is Asleep, Confused, or Paralyzed.",31.05,51.5,124.95,50.8,40.43,Unlimited Holofoil,80,Stage 2,"[3P] Mega Burn (60)
<br>You can't use this attack during your next turn.",,P,3,,,
88868,Sabrina's Drowzee,Sabrinas Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/88868_200w.jpg,3,1440,https://cpt.tcgcsv.com/nzK,2023-05-28T14:48:51.613,1,095/132,Common,Psychic,,1.25,2.05,9.99,2.02,,1st Edition,50,Basic,"[P] Energy Support
<br>
Search your deck for a Psychic Energy card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.","[1P] Mind Shock (20)
<br>
Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,1,,,
88868,Sabrina's Drowzee,Sabrinas Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/88868_200w.jpg,3,1440,https://cpt.tcgcsv.com/nzK,2023-05-28T14:48:51.613,1,095/132,Common,Psychic,,0.39,0.79,8.99,0.83,0.5,Unlimited,50,Basic,"[P] Energy Support
<br>
Search your deck for a Psychic Energy card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.","[1P] Mind Shock (20)
<br>
Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,1,,,
88871,Sabrina's Gastly (96),Sabrinas Gastly 96,https://tcgplayer-cdn.tcgplayer.com/product/88871_200w.jpg,3,1440,https://cpt.tcgcsv.com/rzK,2025-05-17T09:07:29.713,1,096/132,Common,Psychic,,3.74,4.37,17.99,4.38,,1st Edition,30,Basic,"[P] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[PP] Fade Out (30)
<br>Return Sabrina's Gastly and all Energy cards attached to it to your hand. <em>(Discard all other cards attached to Sabrina's Gastly.)</em>",,,F-30,,
88871,Sabrina's Gastly (96),Sabrinas Gastly 96,https://tcgplayer-cdn.tcgplayer.com/product/88871_200w.jpg,3,1440,https://cpt.tcgcsv.com/rzK,2025-05-17T09:07:29.713,1,096/132,Common,Psychic,,0.2,1.25,501.5,1.34,1.24,Unlimited,30,Basic,"[P] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[PP] Fade Out (30)
<br>Return Sabrina's Gastly and all Energy cards attached to it to your hand. <em>(Discard all other cards attached to Sabrina's Gastly.)</em>",,,F-30,,
88872,Sabrina's Gastly (97),Sabrinas Gastly 97,https://tcgplayer-cdn.tcgplayer.com/product/88872_200w.jpg,3,1440,https://cpt.tcgcsv.com/szK,2022-12-02T20:11:23.647,1,097/132,Common,Psychic,"<strong>Pokémon Power: Gaseous Form</strong> Sabrina's Gastly gets +10 HP for each Psychic Energy card attached to it. This power works even if Sabrina's Gastly is Asleep, Confused, or Paralyzed.",5.1,6.31,49.99,6.05,,1st Edition,40,Basic,[PP] Suffocating Gas (30),,,1,F-30,,
88872,Sabrina's Gastly (97),Sabrinas Gastly 97,https://tcgplayer-cdn.tcgplayer.com/product/88872_200w.jpg,3,1440,https://cpt.tcgcsv.com/szK,2022-12-02T20:11:23.647,1,097/132,Common,Psychic,"<strong>Pokémon Power: Gaseous Form</strong> Sabrina's Gastly gets +10 HP for each Psychic Energy card attached to it. This power works even if Sabrina's Gastly is Asleep, Confused, or Paralyzed.",1.3,3.0,13.0,3.06,,Unlimited,40,Basic,[PP] Suffocating Gas (30),,,1,F-30,,
88875,Sabrina's Gengar,Sabrinas Gengar,https://tcgplayer-cdn.tcgplayer.com/product/88875_200w.jpg,3,1440,https://cpt.tcgcsv.com/wzK,2022-11-19T17:00:05.587,1,029/132,Rare,Psychic,,299.99,299.99,299.99,157.64,,1st Edition,90,Stage 2,"[PP] Dark Wave (20)
<br>All Pokémon Powers stop working until the end of your opponent's next turn.","[PPP] Shadow Bind (40)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,2,F-30,,
88875,Sabrina's Gengar,Sabrinas Gengar,https://tcgplayer-cdn.tcgplayer.com/product/88875_200w.jpg,3,1440,https://cpt.tcgcsv.com/wzK,2022-11-19T17:00:05.587,1,029/132,Rare,Psychic,,61.29,81.35,560.96,82.1,68.88,Unlimited,90,Stage 2,"[PP] Dark Wave (20)
<br>All Pokémon Powers stop working until the end of your opponent's next turn.","[PPP] Shadow Bind (40)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,2,F-30,,
88876,Sabrina's Golduck,Sabrinas Golduck,https://tcgplayer-cdn.tcgplayer.com/product/88876_200w.jpg,3,1440,https://cpt.tcgcsv.com/xzK,2022-11-19T17:00:55.32,1,030/132,Rare,Water,,11.09,15.0,25.0,12.27,,1st Edition,70,Stage 1,"[PP] Damage Shift
<br>Move 1 damage counter from each of your Pokémon that has any on it to the Defending Pokémon. <em>(Don't apply Weakness and Resistance.)</em>","[2W] Water Spray (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",L,2,,,
88876,Sabrina's Golduck,Sabrinas Golduck,https://tcgplayer-cdn.tcgplayer.com/product/88876_200w.jpg,3,1440,https://cpt.tcgcsv.com/xzK,2022-11-19T17:00:55.32,1,030/132,Rare,Water,,7.0,8.5,14.99,8.66,,Unlimited,70,Stage 1,"[PP] Damage Shift
<br>Move 1 damage counter from each of your Pokémon that has any on it to the Defending Pokémon. <em>(Don't apply Weakness and Resistance.)</em>","[2W] Water Spray (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",L,2,,,
88877,Sabrina's Haunter,Sabrinas Haunter,https://tcgplayer-cdn.tcgplayer.com/product/88877_200w.jpg,3,1440,https://cpt.tcgcsv.com/zzK,2024-02-16T10:18:34.65,1,055/132,Uncommon,Psychic,,10.02,15.0,375.99,18.43,,1st Edition,70,Stage 1,"[PP] Nightmare (20)
<br>The Defending Pokémon is now Asleep.","[PPP] Shadow Attack
<br>Flip a coin. If heads, and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 30 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,F-30,,
88877,Sabrina's Haunter,Sabrinas Haunter,https://tcgplayer-cdn.tcgplayer.com/product/88877_200w.jpg,3,1440,https://cpt.tcgcsv.com/zzK,2024-02-16T10:18:34.65,1,055/132,Uncommon,Psychic,,3.0,4.83,14.99,4.74,,Unlimited,70,Stage 1,"[PP] Nightmare (20)
<br>The Defending Pokémon is now Asleep.","[PPP] Shadow Attack
<br>Flip a coin. If heads, and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 30 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,F-30,,
88879,Sabrina's Hypno,Sabrinas Hypno,https://tcgplayer-cdn.tcgplayer.com/product/88879_200w.jpg,3,1440,https://cpt.tcgcsv.com/CzK,2023-06-30T12:00:36.59,1,056/132,Uncommon,Psychic,,3.9,8.13,29.99,6.11,,1st Edition,70,Stage 1,"[P] Invigorate
<br>Choose 1 Basic Pokémon in any player's discard pile. Put it onto that player's Bench. Put a number of damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). <em>(You can't put a Pokemon on a Bench that's full.)</em>","[PP] Pendulum Curse (20x)
<br>Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 20 damage times the number of heads.",P,2,,,
88879,Sabrina's Hypno,Sabrinas Hypno,https://tcgplayer-cdn.tcgplayer.com/product/88879_200w.jpg,3,1440,https://cpt.tcgcsv.com/CzK,2023-06-30T12:00:36.59,1,056/132,Uncommon,Psychic,,1.95,2.74,3.99,3.07,,Unlimited,70,Stage 1,"[P] Invigorate
<br>Choose 1 Basic Pokémon in any player's discard pile. Put it onto that player's Bench. Put a number of damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). <em>(You can't put a Pokemon on a Bench that's full.)</em>","[PP] Pendulum Curse (20x)
<br>Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 20 damage times the number of heads.",P,2,,,
88880,Sabrina's Jynx,Sabrinas Jynx,https://tcgplayer-cdn.tcgplayer.com/product/88880_200w.jpg,3,1440,https://cpt.tcgcsv.com/DzK,2022-11-19T17:03:38.353,1,057/132,Uncommon,Psychic,,2.99,4.15,7.88,4.32,,1st Edition,60,Basic,"[P] Helping Hand
<br>Choose 1 of your opponent's Pokémon. Remove any number of damage counters from that Pokémon, then draw that many cards.","[1P] Hug (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",P,1,,,
88880,Sabrina's Jynx,Sabrinas Jynx,https://tcgplayer-cdn.tcgplayer.com/product/88880_200w.jpg,3,1440,https://cpt.tcgcsv.com/DzK,2022-11-19T17:03:38.353,1,057/132,Uncommon,Psychic,,0.83,1.7,2.97,1.89,,Unlimited,60,Basic,"[P] Helping Hand
<br>Choose 1 of your opponent's Pokémon. Remove any number of damage counters from that Pokémon, then draw that many cards.","[1P] Hug (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",P,1,,,
88882,Sabrina's Kadabra,Sabrinas Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/88882_200w.jpg,3,1440,https://cpt.tcgcsv.com/GzK,2024-04-13T16:18:48.143,1,058/132,Uncommon,Psychic,,7.18,11.0,29.99,10.04,,1st Edition,70,Stage 1,"[P] Life Drain
<br>Flip a coin. If heads, put a number of damage counters on the Defending Pokémon so that its remaining HP are 10.",[2P] Psyshot (30),P,1,,,
88882,Sabrina's Kadabra,Sabrinas Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/88882_200w.jpg,3,1440,https://cpt.tcgcsv.com/GzK,2024-04-13T16:18:48.143,1,058/132,Uncommon,Psychic,,1.75,3.0,4.99,3.16,,Unlimited,70,Stage 1,"[P] Life Drain
<br>Flip a coin. If heads, put a number of damage counters on the Defending Pokémon so that its remaining HP are 10.",[2P] Psyshot (30),P,1,,,
88883,Sabrina's Mr. Mime,Sabrinas Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/88883_200w.jpg,3,1440,https://cpt.tcgcsv.com/HzK,2023-08-30T14:19:03.803,1,059/132,Uncommon,Psychic,,6.0,8.2,49.99,5.97,,1st Edition,60,Basic,"[1P] Magic Darts
<br>Choose 1 of your opponent's Pokémon and flip 3 coins. This attack does 10 damage times the number of heads to that Pokémon. Don't apply Weakness and Resistance for this attack.",,P,1,,,
88883,Sabrina's Mr. Mime,Sabrinas Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/88883_200w.jpg,3,1440,https://cpt.tcgcsv.com/HzK,2023-08-30T14:19:03.803,1,059/132,Uncommon,Psychic,,2.11,3.15,5.0,3.31,,Unlimited,60,Basic,"[1P] Magic Darts
<br>Choose 1 of your opponent's Pokémon and flip 3 coins. This attack does 10 damage times the number of heads to that Pokémon. Don't apply Weakness and Resistance for this attack.",,P,1,,,
88885,Sabrina's Porygon,Sabrinas Porygon,https://tcgplayer-cdn.tcgplayer.com/product/88885_200w.jpg,3,1440,https://cpt.tcgcsv.com/KzK,2022-11-19T17:05:56.783,1,098/132,Common,Colorless,,2.0,3.26,24.99,3.26,,1st Edition,40,Basic,[1] Sharp Point (10),"[2] Barrier Attack (20)
<br>All damage done by attacks to Sabrina's Porygon during your opponent's next turn is reduced by 10 <em>(after applying Weakness and Resistance)</em>.",F,1,P-30,,
88885,Sabrina's Porygon,Sabrinas Porygon,https://tcgplayer-cdn.tcgplayer.com/product/88885_200w.jpg,3,1440,https://cpt.tcgcsv.com/KzK,2022-11-19T17:05:56.783,1,098/132,Common,Colorless,,0.44,1.0,501.5,1.24,0.68,Unlimited,40,Basic,[1] Sharp Point (10),"[2] Barrier Attack (20)
<br>All damage done by attacks to Sabrina's Porygon during your opponent's next turn is reduced by 10 <em>(after applying Weakness and Resistance)</em>.",F,1,P-30,,
88886,Sabrina's Psychic Control,Sabrinas Psychic Control,https://tcgplayer-cdn.tcgplayer.com/product/88886_200w.jpg,3,1440,https://cpt.tcgcsv.com/LzK,2023-02-06T21:10:30.333,1,121/132,Uncommon,Trainer,"Flip a coin. If heads, choose a Trainer card in your opponent's discard pile that isn't put in play <em>(like PlusPower or Mysterious Fossil)</em>. You may use that card as if it were in your hand, if you do everything required in order to play that card <em>(like discarding cards)</em>. The card stays in your opponent's discard pile.",2.88,7.64,25.99,6.47,,1st Edition,,,,,,,,,
88886,Sabrina's Psychic Control,Sabrinas Psychic Control,https://tcgplayer-cdn.tcgplayer.com/product/88886_200w.jpg,3,1440,https://cpt.tcgcsv.com/LzK,2023-02-06T21:10:30.333,1,121/132,Uncommon,Trainer,"Flip a coin. If heads, choose a Trainer card in your opponent's discard pile that isn't put in play <em>(like PlusPower or Mysterious Fossil)</em>. You may use that card as if it were in your hand, if you do everything required in order to play that card <em>(like discarding cards)</em>. The card stays in your opponent's discard pile.",1.0,2.73,3.5,2.92,,Unlimited,,,,,,,,,
88887,Sabrina's Psyduck,Sabrinas Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/88887_200w.jpg,3,1440,https://cpt.tcgcsv.com/MzK,2025-04-10T15:05:55.23,1,099/132,Common,Water,,5.0,14.5,29.99,8.59,,1st Edition,50,Basic,[1] Scratch (10),"[P] Random ESP (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, this attack does no damage and Sabrina's Psyduck is now Confused.",L,1,,,
88887,Sabrina's Psyduck,Sabrinas Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/88887_200w.jpg,3,1440,https://cpt.tcgcsv.com/MzK,2025-04-10T15:05:55.23,1,099/132,Common,Water,,1.46,3.0,19064.48,4.32,24.99,Unlimited,50,Basic,[1] Scratch (10),"[P] Random ESP (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, this attack does no damage and Sabrina's Psyduck is now Confused.",L,1,,,
88892,Saffron City Gym,Saffron City Gym,https://tcgplayer-cdn.tcgplayer.com/product/88892_200w.jpg,3,1440,https://cpt.tcgcsv.com/SzK,2022-11-19T17:07:52.39,1,122/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
As often as each player likes during his or her turn <em>(before attacking)</em>, that player may return 1 basic Energy card attached to 1 of his or her Pokémon with Sabrina in its name to his or her hand.",1.09,1.45,4.0,1.71,1.49,1st Edition,,,,,,,,,
88892,Saffron City Gym,Saffron City Gym,https://tcgplayer-cdn.tcgplayer.com/product/88892_200w.jpg,3,1440,https://cpt.tcgcsv.com/SzK,2022-11-19T17:07:52.39,1,122/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
As often as each player likes during his or her turn <em>(before attacking)</em>, that player may return 1 basic Energy card attached to 1 of his or her Pokémon with Sabrina in its name to his or her hand.",0.55,0.96,4.98,1.1,0.65,Unlimited,,,,,,,,,
90017,Transparent Walls,Transparent Walls,https://tcgplayer-cdn.tcgplayer.com/product/90017_200w.jpg,3,1440,https://cpt.tcgcsv.com/m0L,2024-07-26T19:20:48.113,1,125/132,Common,Trainer,"Until the end of your opponent's next turn, prevent all damage from attacks done to your Benched Pokémon. <em>(Any other effects of attacks still happen.)</em>",0.79,1.27,18.99,1.48,,1st Edition,,,,,,,,,
90017,Transparent Walls,Transparent Walls,https://tcgplayer-cdn.tcgplayer.com/product/90017_200w.jpg,3,1440,https://cpt.tcgcsv.com/m0L,2024-07-26T19:20:48.113,1,125/132,Common,Trainer,"Until the end of your opponent's next turn, prevent all damage from attacks done to your Benched Pokémon. <em>(Any other effects of attacks still happen.)</em>",0.3,0.95,3.49,0.96,,Unlimited,,,,,,,,,
90386,Viridian City Gym,Viridian City Gym,https://tcgplayer-cdn.tcgplayer.com/product/90386_200w.jpg,3,1440,https://cpt.tcgcsv.com/L9L,2023-04-04T08:10:47.363,1,123/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a Pokémon with Giovanni in its name evolves, its owner removes 2 damage counters from that Pokémon (or 1 if it only has 1).",0.6,1.3,3.99,1.42,,1st Edition,,,,,,,,,
90386,Viridian City Gym,Viridian City Gym,https://tcgplayer-cdn.tcgplayer.com/product/90386_200w.jpg,3,1440,https://cpt.tcgcsv.com/L9L,2023-04-04T08:10:47.363,1,123/132,Uncommon,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Whenever a Pokémon with Giovanni in its name evolves, its owner removes 2 damage counters from that Pokémon (or 1 if it only has 1).",0.39,0.81,6.99,1.01,0.75,Unlimited,,,,,,,,,
90476,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90476_200w.jpg,3,1440,https://cpt.tcgcsv.com/xcL,2022-11-19T17:08:47.443,1,126/132,Common,Trainer,"If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with his or her Active Pokémon, then, if you have any Benched Pokémon, you switch 1 of them with your Active Pokémon.",0.79,1.3,3.48,1.25,1.32,1st Edition,,,,,,,,,
90476,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90476_200w.jpg,3,1440,https://cpt.tcgcsv.com/xcL,2022-11-19T17:08:47.443,1,126/132,Common,Trainer,"If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with his or her Active Pokémon, then, if you have any Benched Pokémon, you switch 1 of them with your Active Pokémon.",0.3,0.81,3.0,1.16,,Unlimited,,,,,,,,,
90504,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90504_200w.jpg,3,1440,https://cpt.tcgcsv.com/6dL,2022-11-19T17:09:01.487,1,132/132,Common,Basic Energy,,1.02,1.57,2.79,1.85,,1st Edition,,,,,,,,,
90504,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90504_200w.jpg,3,1440,https://cpt.tcgcsv.com/6dL,2022-11-19T17:09:01.487,1,132/132,Common,Basic Energy,,0.5,1.24,1.76,1.47,,Unlimited,,,,,,,,,
138139,Gym Challenge Booster Pack [Unlimited Edition],Gym Challenge Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138139_200w.jpg,3,1440,https://cpt.tcgcsv.com/Pg72,2017-07-22T16:14:35.687,1,,,,This booster pack contains 11 cards for Wizards of the Coast printed Gym Challenge set.,234.99,319.47,349.95,247.99,,Normal,,,,,,,,,
138140,Gym Challenge Booster Pack [1st Edition],Gym Challenge Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138140_200w.jpg,3,1440,https://cpt.tcgcsv.com/Qg72,2017-07-22T16:14:49.333,1,,,,This booster pack contains 11 cards for Wizards of the Coast printed Gym Challenge set.,600.0,600.0,600.0,412.89,,Normal,,,,,,,,,
237278,______'s Chansey,______s Chansey,https://tcgplayer-cdn.tcgplayer.com/product/237278_200w.jpg,3,1440,https://cpt.tcgcsv.com/BWV2,2021-04-16T19:27:05.72,1,113,Ultra Rare,Colorless,"<em><span style=""color:red"">This card was printed in Japanese only.</span></em>",41.99,45.0,202.02,48.44,,Unlimited,90,Basic,"[1] Lucky Egg
<br>Flip a coin. If heads, draw two cards. If tails, shuffle two cards from your hand into your deck. <em>(If you have fewer than 2 cards, shuffle all of them into your deck.)</em>","[3] Lucky Punch (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage.",Fx2,1,P-30,,
