productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText,extAttack3
129375,Yanmega - XY144 (Prerelease) [Staff],Yanmega XY144 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/129375_200w.jpg,3,1451,https://cpt.tcgcsv.com/wM22,2024-04-03T17:43:44.757,0,XY144,Promo,Grass,110,Stage 1,"[3] Assault Boom (50+)
<br>IF your opponent's Active Pokemon has a Pokemon Tool card attached to it, this attack does 70 more damage.",,Lx2,0,17.59,23.82,249.95,16.08,,Holofoil,F-20,"<b>Ability — Sonic Vision</b>
<br>If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokemon's attacks.",
129376,Volcanion (XY Steam Siege Prerelease),Volcanion XY Steam Siege Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/129376_200w.jpg,3,1451,https://cpt.tcgcsv.com/xM22,2021-11-08T21:11:35.333,1,XY145,Promo,Fire,130,Basic,"[R] Power Heater (20)
<br>Choose 2 of your Benched Pokemon. Attach a Fire Energy card from your discard pile to each of those Pokemon.",[RRR] Steam Artillery (100),Wx2,2,6.99,11.98,12.99,9.26,,Holofoil,None,,
129377,Volcanion - XY145 (Prerelease) [Staff],Volcanion XY145 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/129377_200w.jpg,3,1451,https://cpt.tcgcsv.com/zM22,2024-04-03T17:43:13.877,0,XY145,Promo,Grass,130,Basic,"[R] Power Heater (20)
<br>Choose 2 of your Benched Pokemon. Attach a Fire Energy card from your discard pile to each of those Pokemon.",[RRR] Steam Artillery (100),Wx2,2,29.93,29.95,29.99,29.95,,Holofoil,None,,
129378,Clawitzer (XY Steam Siege Prerelease),Clawitzer XY Steam Siege Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/129378_200w.jpg,3,1451,https://cpt.tcgcsv.com/BM22,2023-03-07T15:51:37.237,1,XY146,Promo,Water,100,Stage 1,[3] Crabhammer (60),,Gx2,2,6.99,12.74,16.48,7.01,,Holofoil,NOne,"<b>Ability — Mega Boost</b>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Special Energy card from your hand to 1 of your Mega Evolution Pokemon.",
129379,Clawitzer - XY146 (Prerelease) [Staff],Clawitzer XY146 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/129379_200w.jpg,3,1451,https://cpt.tcgcsv.com/CM22,2024-04-03T17:40:07.52,0,XY146,Promo,Water,100,Stage 1,[3] Crabhammer (60),,Gx2,2,14.0,17.3,699.99,19.99,,Holofoil,NOne,"<b>Ability — Mega Boost</b>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Special Energy card from your hand to 1 of your Mega Evolution Pokemon.",
129380,Hoopa (XY Steam Siege Prerelease),Hoopa XY Steam Siege Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/129380_200w.jpg,3,1451,https://cpt.tcgcsv.com/DM22,2021-10-13T13:19:49.133,1,XY147,Promo,Psychic,130,Basic,"[1] Hyperspace Punch 
<br>This attack does 20 damage to 2 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[PPP] Portal Strike (130)
<br>This Pokemon can't use Portal Strike during your next turn.",Px2,2,5.99,9.2,13.75,7.96,,Holofoil,None,,
129381,Hoopa - XY147 (Prerelease) [Staff],Hoopa XY147 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/129381_200w.jpg,3,1451,https://cpt.tcgcsv.com/FM22,2024-04-03T17:40:51.297,0,XY147,Promo,Psychic,130,Basic,"[1] Hyperspace Punch 
<br>This attack does 20 damage to 2 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[PPP] Portal Strike (130)
<br>This Pokemon can't use Portal Strike during your next turn.",Px2,2,,,,,,,None,,
129718,Gym Badge (Blaine),Gym Badge Blaine,https://tcgplayer-cdn.tcgplayer.com/product/129718_200w.jpg,3,1451,https://cpt.tcgcsv.com/nV22,2021-10-20T12:59:19.423,1,XY209,Promo,Item,,,,,,,7.0,11.1,19.93,12.05,8.96,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
129719,Gym Badge (Giovanni),Gym Badge Giovanni,https://tcgplayer-cdn.tcgplayer.com/product/129719_200w.jpg,3,1451,https://cpt.tcgcsv.com/pV22,2024-12-30T15:16:28.243,1,XY210,Promo,Item,,,,,,,13.67,16.98,29.99,17.4,29.98,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
129720,Gym Badge (Sabrina),Gym Badge Sabrina,https://tcgplayer-cdn.tcgplayer.com/product/129720_200w.jpg,3,1451,https://cpt.tcgcsv.com/qV22,2021-08-30T16:14:41.2,1,XY208,Promo,Item,,,,,,,10.99,13.24,19.97,13.57,12.68,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
129898,M Camerupt EX - XY198,M Camerupt EX XY198,https://tcgplayer-cdn.tcgplayer.com/product/129898_200w.jpg,3,1451,https://cpt.tcgcsv.com/-Z22,2021-10-20T12:59:50.313,1,XY198,Promo,Fire,230,Mega Evolution,"[2RR] Magma Eruption (120+)
<br>You may discard the top 3 cards of each player's deck. If you do, this attack does 40 more damage for each Energy card you discarded this way.",,Wx2,4,7.68,13.42,91.8,11.73,11.73,Holofoil,None,,
129899,Camerupt Spirit Link - XY199,Camerupt Spirit Link XY199,https://tcgplayer-cdn.tcgplayer.com/product/129899_200w.jpg,3,1451,https://cpt.tcgcsv.com/_Z22,2021-11-17T18:59:02.27,1,XY199,Promo,Tool,,,,,,,0.45,0.53,6.0,0.48,0.46,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Camerupt EX.,
129900,Sharpedo Spirit Link,Sharpedo Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/129900_200w.jpg,3,1451,https://cpt.tcgcsv.com/0-22,2017-04-07T20:01:18.793,1,XY201,Promo,Tool,,,,,,,1.59,2.09,6.99,2.21,,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Sharpedo EX.,
129901,M Sharpedo EX - XY200,M Sharpedo EX XY200,https://tcgplayer-cdn.tcgplayer.com/product/129901_200w.jpg,3,1451,https://cpt.tcgcsv.com/2-22,2019-08-15T20:01:43.877,1,XY200,Promo,Darkness,210,Mega Evolution,"[1DD] Torpedo Strike (120)
<br>This attack does 10 damage to each of your opponent's Benched Pokemon for each Colorless in that Pokemon's Retreat Cost. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Lx2,0,17.43,21.99,24.85,22.9,,Holofoil,None,,
131694,Lucario Spirit Link,Lucario Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/131694_200w.jpg,3,1451,https://cpt.tcgcsv.com/VH32,2017-05-23T12:29:38.697,1,XY211,Promo,Tool,,,,,,,0.56,0.95,3.0,1.15,,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Lucario EX.,
134921,Lucario - XY140,Lucario XY140,https://tcgplayer-cdn.tcgplayer.com/product/134921_200w.jpg,3,1451,https://cpt.tcgcsv.com/r-52,2021-01-22T13:39:20.57,1,XY140,Promo,Fighting,100,Stage 1,"[F] Bone Rush (30x)
<br>Flip a coin until you get tails. This attack does 30 damage times the number of heads.","[FFF] Mach Claw (90)
<br>This attack's damage isn't affected by Resistance.",Px2,2,16.1,19.98,99.99,6.09,,Holofoil,None,,
134922,Rayquaza - XY141,Rayquaza XY141,https://tcgplayer-cdn.tcgplayer.com/product/134922_200w.jpg,3,1451,https://cpt.tcgcsv.com/s-52,2017-06-20T11:22:07.643,1,XY141,Promo,Dragon,120,Basic,"[1R] Dual Claw (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2RL] Dragon Blast (120)
<br>Discard 1 Fire Energy and 1 Lightning Energy attached to this Pokemon.",Yx2,2,11.1,13.99,53.98,11.65,44.99,Holofoil,None,,
147098,Weezing - XY163,Weezing XY163,https://tcgplayer-cdn.tcgplayer.com/product/147098_200w.jpg,3,1451,https://cpt.tcgcsv.com/-Rb2,2017-10-09T11:22:15.597,1,XY163,Promo,Psychic,100,Stage 1,"[P] Smokescreen (30)
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",,Px2,3,0.3,0.79,6.0,0.82,0.3,Holofoil,None,"<strong>Ability — Levitate</strong>
<br>If this Pokemon has any Energy attached to it, this Pokémon has no Retreat Cost.",
152950,Meloetta - XY193,Meloetta XY193,https://tcgplayer-cdn.tcgplayer.com/product/152950_200w.jpg,3,1451,https://cpt.tcgcsv.com/0cf2,2022-03-27T17:02:47.45,1,XY193,Promo,Psychic,80,Basic,"[P] Soprano Wave
<br>Flip 3 coins. This attack does 10 damage times the number of heads to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[PP] Entrancing Melody (30)
<br>Your opponent's Active Pokemon is now Confused.",Px2,1,1.36,3.51,135.0,1.97,,Holofoil,None,,
158183,Absol - XY178,Absol XY178,https://tcgplayer-cdn.tcgplayer.com/product/158183_200w.jpg,3,1451,https://cpt.tcgcsv.com/Hhh2,2020-06-26T18:26:22.083,1,XY178,Promo,Darkness,100,Basic,"[2D] Shadow Cage (60)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",,Fx2,1,16.15,25.95,28.55,23.02,,Holofoil,P-20,"<strong>Ability</strong> — Lamentation
<br>If this Pokemon is your active Pokemon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, discard a random card from your opponent's hand.",
177110,Gyarados - XY109,Gyarados XY109,https://tcgplayer-cdn.tcgplayer.com/product/177110_200w.jpg,3,1451,https://cpt.tcgcsv.com/dSq2,2018-09-24T15:49:43.39,1,XY109,Promo,Water,130,Stage 1,"[2W] Berserker Splash (80)
<br>This attack does 10 damage to each Benched Pokemon <em>(both yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[3W] Aqua Tail (90+)
<br>Flip a coin for each Water Energy attached to this Pokemon. This attack does 30 more damage for each heads.",Lx2,3,41.99,64.99,110.0,55.52,50.95,Holofoil,None,,
199311,Champions Festival (2015),Champions Festival 2015,https://tcgplayer-cdn.tcgplayer.com/product/199311_200w.jpg,3,1451,https://cpt.tcgcsv.com/fLC2,2019-09-17T18:14:24.947,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199312,Champions Festival (2015) [Staff],Champions Festival 2015 Staff,https://tcgplayer-cdn.tcgplayer.com/product/199312_200w.jpg,3,1451,https://cpt.tcgcsv.com/gLC2,2019-09-17T18:14:54.103,0,XY91,Promo,Stadium,,,,,,,374.98,375.0,475.0,,,Normal,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199314,Champions Festival (2015 Top Thirty-Two),Champions Festival 2015 Top Thirty Two,https://tcgplayer-cdn.tcgplayer.com/product/199314_200w.jpg,3,1451,https://cpt.tcgcsv.com/jLC2,2019-09-17T18:20:32.687,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199315,Champions Festival (2015 Top Sixteen),Champions Festival 2015 Top Sixteen,https://tcgplayer-cdn.tcgplayer.com/product/199315_200w.jpg,3,1451,https://cpt.tcgcsv.com/kLC2,2019-09-17T18:20:57.95,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199317,Champions Festival (2015 Quarter Finalist),Champions Festival 2015 Quarter Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199317_200w.jpg,3,1451,https://cpt.tcgcsv.com/mLC2,2019-09-17T18:21:34.187,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199318,Champions Festival (2015 Semi-Finalist),Champions Festival 2015 Semi Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199318_200w.jpg,3,1451,https://cpt.tcgcsv.com/nLC2,2019-09-17T18:22:22.753,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199319,Champions Festival (2015 Finalist),Champions Festival 2015 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199319_200w.jpg,3,1451,https://cpt.tcgcsv.com/pLC2,2019-09-17T18:22:44.897,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199320,Champions Festival (2015 Champion),Champions Festival 2015 Champion,https://tcgplayer-cdn.tcgplayer.com/product/199320_200w.jpg,3,1451,https://cpt.tcgcsv.com/qLC2,2019-09-17T18:23:07.737,0,XY91,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199321,Champions Festival (2016 Champion),Champions Festival 2016 Champion,https://tcgplayer-cdn.tcgplayer.com/product/199321_200w.jpg,3,1451,https://cpt.tcgcsv.com/rLC2,2020-08-24T13:22:07.947,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199322,Champions Festival (2016 Finalist),Champions Festival 2016 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199322_200w.jpg,3,1451,https://cpt.tcgcsv.com/sLC2,2020-08-24T13:21:56.917,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199324,Champions Festival (2016 Semi-Finalist),Champions Festival 2016 Semi Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199324_200w.jpg,3,1451,https://cpt.tcgcsv.com/vLC2,2020-08-24T13:22:25.593,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199325,Champions Festival (2016 Quarter Finalist),Champions Festival 2016 Quarter Finalist,https://tcgplayer-cdn.tcgplayer.com/product/199325_200w.jpg,3,1451,https://cpt.tcgcsv.com/wLC2,2020-08-24T13:22:17.393,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199327,Champions Festival (2016 Top Sixteen),Champions Festival 2016 Top Sixteen,https://tcgplayer-cdn.tcgplayer.com/product/199327_200w.jpg,3,1451,https://cpt.tcgcsv.com/zLC2,2020-08-24T13:22:36.58,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199328,Champions Festival (2016 Top Thirty-Two),Champions Festival 2016 Top Thirty Two,https://tcgplayer-cdn.tcgplayer.com/product/199328_200w.jpg,3,1451,https://cpt.tcgcsv.com/BLC2,2020-08-24T13:22:44.983,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199329,Champions Festival (2016) [Staff],Champions Festival 2016 Staff,https://tcgplayer-cdn.tcgplayer.com/product/199329_200w.jpg,3,1451,https://cpt.tcgcsv.com/CLC2,2020-08-24T13:23:02.937,0,XY176,Promo,Stadium,,,,,,,,,,,,,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
199330,Champions Festival (2016),Champions Festival 2016,https://tcgplayer-cdn.tcgplayer.com/product/199330_200w.jpg,3,1451,https://cpt.tcgcsv.com/DLC2,2020-08-24T13:22:53.843,0,XY176,Promo,Stadium,,,,,,,226.3,450.0,530.1,,,Normal,,"Once during each player's turn, if that player has 6 Pokemon in play, he or she may heal 10 damage from each of his or her Pokemon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",
243195,Aegislash - 86/146 (Prerelease),Aegislash 86 146 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/243195_200w.jpg,3,1451,https://cpt.tcgcsv.com/WhZ2,2024-04-08T15:55:39.28,1,86/146,Promo,Metal,140,Stage 2,"[2MM] King's Shield (50) 
<br>Prevent all damage done to this Pokemon by attacks during your opponent's next turn. This Pokemon can't use King's Shield during your next turn.",,Rx2,3,2.0,9.45,50.0,7.96,,Holofoil,P-20,"Stance Change - Once during your turn (before your attack), you may switch this Pokemon with an Aegislash in your hand.  (Any cards attached to this Pokemon, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.)  (Ability)",
243196,Aegislash - 86/146 (Prerelease) [Staff],Aegislash 86 146 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/243196_200w.jpg,3,1451,https://cpt.tcgcsv.com/XhZ2,2024-04-08T15:55:45.867,1,86/146,Promo,Metal,140,Stage 2,"[2MM] King's Shield (50) 
<br>
Prevent all damage done to this Pokémon by attacks during your opponent’s next turn. This Pokémon can’t use King’s Shield during your next turn.",,Rx2,3,19.64,31.03,77.0,30.39,,Holofoil,P-20,"<strong>Ability — Stance Change</strong>
<br>
Once during your turn (before your attack), you may switch this Pokémon with an Aegislash in your hand. (Any cards attached to this Pokémon, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon.)",
252737,Poncho-wearing Pikachu - 208/XY-P,Poncho wearing Pikachu 208 XY P,https://tcgplayer-cdn.tcgplayer.com/product/252737_200w.jpg,3,1451,https://cpt.tcgcsv.com/M623,2021-11-02T12:37:20.507,1,208/XY-P,Promo,Lightning,70,Basic,[2] Pika Punch (20),"[LLL] Crimson Dive? (90)
<br>Flip a coin. If tails, this Pokemon does 30 damage to itself.",Fx2,1,,,,,,,M-20,,
252738,Poncho-wearing Pikachu - 207/XY-P,Poncho wearing Pikachu 207 XY P,https://tcgplayer-cdn.tcgplayer.com/product/252738_200w.jpg,3,1451,https://cpt.tcgcsv.com/N623,2021-11-02T12:37:01.123,1,207/XY-P,Promo,Lightning,70,Basic,[2] Pika Punch (20),"[LLL] Wild Blaze? (90)
<br>Flip a coin. If tails, discard the top 3 cards of your deck.",Fx2,1,,,,,,,M-20,,
268123,Poncho-wearing Pikachu - 203/XY-P,Poncho wearing Pikachu 203 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268123_200w.jpg,3,1451,https://cpt.tcgcsv.com/tg93,2022-04-05T15:22:49.203,1,203/XY-P,Promo,Lightning,70,Basic,"[1] Mega Pretend
<br>Flip a coin. If heads, search your deck for a Mega Evolution Pokémon, reveal it, and put it into your hand. Shuffle your deck afterwards.","[LLL] Triple Spark (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads.",Fx2,1,425.0,429.99,450.0,398.79,,Holofoil,M-20,,
268124,Poncho-wearing Pikachu - 230/XY-P,Poncho wearing Pikachu 230 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268124_200w.jpg,3,1451,https://cpt.tcgcsv.com/vg93,2022-04-05T15:24:15.933,1,230/XY-P,Promo,Lightning,70,Basic,[2] Pika Punch (20),"[1LL] Fly? (50)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn.",Fx2,2,,,,,,,M-20,,
268126,Poncho-wearing Pikachu - 231/XY-P,Poncho wearing Pikachu 231 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268126_200w.jpg,3,1451,https://cpt.tcgcsv.com/xg93,2022-04-05T15:36:04.25,1,231/XY-P,Promo,Lightning,70,Basic,[2] Pika Punch (20),"[1LL] Outrage? (20x)
<br>Flip a coin. If heads, this attack does 20 damage times the number of damage counters on this Pokémon.",Fx2,2,,,,,,,M-20,,
268127,Poncho-wearing Pikachu - 274/XY-P,Poncho wearing Pikachu 274 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268127_200w.jpg,3,1451,https://cpt.tcgcsv.com/zg93,2022-04-05T15:31:59.64,1,274/XY-P,Promo,Lightning,70,Basic,"[1] Mega Pretend
<br>Flip a coin. If heads, search your deck for a Mega Evolution Pokémon, reveal it, and put it into your hand. Shuffle your deck afterwards.","[LLL] Spark Rush (60x)
<br>Flip a coin until you get tails. This attack does 60 damage times the number of heads.",Fx2,2,,,,,,,M-20,,
268258,Poncho-wearing Pikachu - 275/XY-P,Poncho wearing Pikachu 275 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268258_200w.jpg,3,1451,https://cpt.tcgcsv.com/bk93,2022-04-06T15:22:54.6,1,275/XY-P,Promo,Lightning,70,Basic,"[1] Mega Pretend
<br>Flip a coin. If heads, search your deck for a Mega Evolution Pokémon, reveal it, and put it into your hand. Shuffle your deck afterwards.","[LLL] Triple Spark (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads.",Fx2,1,,,,,,,M-20,,
268259,Pretend Gyarados Pikachu - 151/XY-P,Pretend Gyarados Pikachu 151 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268259_200w.jpg,3,1451,https://cpt.tcgcsv.com/ck93,2022-04-06T15:25:55.173,1,151/XY-P,Promo,Lightning,70,Basic,"[2] Try to Get Angry (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of damage counters on this Pokémon.","[1LL] Thunderbolt (80)
<br>Discard all Energy attached to this Pokemon.",Fx2,2,900.0,900.0,900.0,,,Holofoil,M-20,,
268260,Pretend Magikarp Pikachu - 150/XY-P,Pretend Magikarp Pikachu 150 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268260_200w.jpg,3,1451,https://cpt.tcgcsv.com/dk93,2022-04-06T15:28:15.857,1,150/XY-P,Promo,Lightning,60,Basic,"[1] Try to Splash (10)
<br>Flip a coin. If heads, this attack does nothing.","[1LL] Thunderbolt (80)
<br>Discard all Energy attached to this Pokemon.",Fx2,1,2000.0,2000.0,2000.0,,,Holofoil,M-20,,
268261,Mega Tokyo's Pikachu - 98/XY-P,Mega Tokyos Pikachu 98 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268261_200w.jpg,3,1451,https://cpt.tcgcsv.com/fk93,2022-04-06T15:30:25.89,1,98/XY-P,Promo,Lightning,70,Basic,"[L] Mega Open!
<br>Each player reveals his or her hand.","[1L] Thunder Shock (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,1,386.59,418.3,450.0,345.2,,Normal,M-20,,
268262,Mega Tokyo's Pikachu - 204/XY-P,Mega Tokyos Pikachu 204 XY P,https://tcgplayer-cdn.tcgplayer.com/product/268262_200w.jpg,3,1451,https://cpt.tcgcsv.com/gk93,2022-04-06T15:31:06.377,1,204/XY-P,Promo,Lightning,70,Basic,"[L] Mega Open!
<br>Each player reveals his or her hand.","[1L] Thunder Shock (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,1,,,,,,,M-20,,
489917,Hoopa - 155/XY-P,Hoopa 155 XY P,https://tcgplayer-cdn.tcgplayer.com/product/489917_200w.jpg,3,1451,https://cpt.tcgcsv.com/m-W5,2023-03-27T13:20:55.463,1,155/XY-P,Promo,Psychic,70,Basic,"<span style=""color:red""><em>This promotional card was printed in Japanese only.</em></span>",,Px2,1,148.79,164.99,300.0,119.7,,Holofoil,,"<span style=""color:red""><em>This promotional card was printed in Japanese only.</em></span>",
