productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows,extUPC
166401,Flower Cardian Moonflowerviewing,Flower Cardian Moonflowerviewing,https://tcgplayer-cdn.tcgplayer.com/product/166401_200w.jpg,2,2212,https://cpt.tcgcsv.com/2Bl2,2024-07-26T18:49:54.36,1,"1 Tuner + 2 non-Tuner monsters
<br>Once per turn: You can activate this effect; skip the Draw Phase of your next turn, also draw 1 card, and if you do, show it, then you can Special Summon it if it is a ""Flower Cardian"" monster, ignoring its Summoning conditions, and if you do, it can attack directly this turn. When this card is used as Synchro Material, you can treat it and all other Synchro Materials (that have a Level) as Level 2 monsters.",0.05,0.28,1.46,0.23,0.31,Unlimited,FLOD-EN094,Common,DARK,Warrior,Synchro/Tuner/Effect Monster,2000,2000,,,
166402,Shaddoll Construct,Shaddoll Construct,https://tcgplayer-cdn.tcgplayer.com/product/166402_200w.jpg,2,2212,https://cpt.tcgcsv.com/3Bl2,2018-06-14T20:26:32.277,1,"2 Flip monsters
<br>During your Main Phase: You can Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials. If this card is in your GY: You can send 1 ""Shaddoll"" card from your hand or face-up from your field to the GY, and if you do, Special Summon this card. You can only use each effect of ""Shaddoll Construct"" once per turn.",0.05,0.25,1.39,0.12,0.11,1st Edition,FLOD-EN095,Common,LIGHT,Fairy,Link/Effect Monster,1200,,2,Left;Right,
166402,Shaddoll Construct,Shaddoll Construct,https://tcgplayer-cdn.tcgplayer.com/product/166402_200w.jpg,2,2212,https://cpt.tcgcsv.com/3Bl2,2018-06-14T20:26:32.277,1,"2 Flip monsters
<br>During your Main Phase: You can Fusion Summon 1 ""Shaddoll"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials. If this card is in your GY: You can send 1 ""Shaddoll"" card from your hand or face-up from your field to the GY, and if you do, Special Summon this card. You can only use each effect of ""Shaddoll Construct"" once per turn.",0.05,0.22,1.49,0.14,,Unlimited,FLOD-EN095,Common,LIGHT,Fairy,Link/Effect Monster,1200,,2,Left;Right,
166403,Inzektor Picofalena,Inzektor Picofalena,https://tcgplayer-cdn.tcgplayer.com/product/166403_200w.jpg,2,2212,https://cpt.tcgcsv.com/5Bl2,2024-07-26T18:49:54.413,1,"2 Insect monsters
<br>If this card is Link Summoned: You can discard 1 card, then target 1 other Insect monster you control; equip 1 Insect monster from your Deck to it as an Equip Card with this effect.
<br>• The equipped monster gains 500 ATK/DEF.
You can target 3 Insect monsters in your GY; shuffle them into the Deck, then draw 1 card. You can only use each effect of ""Inzektor Picofalena"" once per turn.",0.05,0.25,1.49,0.2,,1st Edition,FLOD-EN096,Common,DARK,Insect,Link/Effect Monster,1000,,2,Bottom-Right;Bottom-Left,
166403,Inzektor Picofalena,Inzektor Picofalena,https://tcgplayer-cdn.tcgplayer.com/product/166403_200w.jpg,2,2212,https://cpt.tcgcsv.com/5Bl2,2024-07-26T18:49:54.413,1,"2 Insect monsters
<br>If this card is Link Summoned: You can discard 1 card, then target 1 other Insect monster you control; equip 1 Insect monster from your Deck to it as an Equip Card with this effect.
<br>• The equipped monster gains 500 ATK/DEF.
You can target 3 Insect monsters in your GY; shuffle them into the Deck, then draw 1 card. You can only use each effect of ""Inzektor Picofalena"" once per turn.",0.07,0.2,1.38,0.12,,Unlimited,FLOD-EN096,Common,DARK,Insect,Link/Effect Monster,1000,,2,Bottom-Right;Bottom-Left,
166404,Madolche Fresh Sistart,Madolche Fresh Sistart,https://tcgplayer-cdn.tcgplayer.com/product/166404_200w.jpg,2,2212,https://cpt.tcgcsv.com/6Bl2,2018-06-14T20:28:06.263,1,"2 ""Madolche"" monsters
<br>While this card points to a ""Madolche"" monster, ""Madolche"" Spells/Traps you control cannot be destroyed by card effects, also neither player can target them with card effects. If this card on the field would be destroyed by battle or card effect, you can shuffle 1 ""Madolche"" monster from your GY into the Deck instead.",0.1,0.24,2.0,0.22,,Unlimited,FLOD-EN097,Common,EARTH,Fairy,Link/Effect Monster,1500,,2,Bottom-Right;Bottom-Left,
166404,Madolche Fresh Sistart,Madolche Fresh Sistart,https://tcgplayer-cdn.tcgplayer.com/product/166404_200w.jpg,2,2212,https://cpt.tcgcsv.com/6Bl2,2018-06-14T20:28:06.263,1,"2 ""Madolche"" monsters
<br>While this card points to a ""Madolche"" monster, ""Madolche"" Spells/Traps you control cannot be destroyed by card effects, also neither player can target them with card effects. If this card on the field would be destroyed by battle or card effect, you can shuffle 1 ""Madolche"" monster from your GY into the Deck instead.",0.1,0.25,1.41,0.19,,1st Edition,FLOD-EN097,Common,EARTH,Fairy,Link/Effect Monster,1500,,2,Bottom-Right;Bottom-Left,
166405,Rainbow Refraction,Rainbow Refraction,https://tcgplayer-cdn.tcgplayer.com/product/166405_200w.jpg,2,2212,https://cpt.tcgcsv.com/7Bl2,2024-07-26T18:49:54.447,1,"If a monster whose original name is ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" activated its effect this turn, while you controlled it: Special Summon any number of ""Crystal Beast"" monsters with different names from your Deck.",0.05,0.25,2.99,0.19,0.11,1st Edition,FLOD-EN098,Super Rare,SPELL,,Quick-Play Spell,,,,,
166405,Rainbow Refraction,Rainbow Refraction,https://tcgplayer-cdn.tcgplayer.com/product/166405_200w.jpg,2,2212,https://cpt.tcgcsv.com/7Bl2,2024-07-26T18:49:54.447,1,"If a monster whose original name is ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" activated its effect this turn, while you controlled it: Special Summon any number of ""Crystal Beast"" monsters with different names from your Deck.",0.05,0.25,1.49,0.17,,Unlimited,FLOD-EN098,Super Rare,SPELL,,Quick-Play Spell,,,,,
166406,Crystal Conclave,Crystal Conclave,https://tcgplayer-cdn.tcgplayer.com/product/166406_200w.jpg,2,2212,https://cpt.tcgcsv.com/8Bl2,2024-07-26T18:49:54.487,1,"Once per turn, if a face-up ""Crystal Beast"" monster(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Crystal Beast"" monster from your Deck. You can send this face-up card from the field to the GY, then target 1 ""Crystal Beast"" card you control and 1 other card on the field; return them to the hand. You cannot activate these effects in the same Chain.",0.01,0.2,1.49,0.11,0.11,Unlimited,FLOD-EN099,Common,TRAP,,Continuous Trap,,,,,
166406,Crystal Conclave,Crystal Conclave,https://tcgplayer-cdn.tcgplayer.com/product/166406_200w.jpg,2,2212,https://cpt.tcgcsv.com/8Bl2,2024-07-26T18:49:54.487,1,"Once per turn, if a face-up ""Crystal Beast"" monster(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Crystal Beast"" monster from your Deck. You can send this face-up card from the field to the GY, then target 1 ""Crystal Beast"" card you control and 1 other card on the field; return them to the hand. You cannot activate these effects in the same Chain.",0.02,0.25,1.0,0.14,0.15,1st Edition,FLOD-EN099,Common,TRAP,,Continuous Trap,,,,,
166407,Kai-Den Kendo Spirit,Kai Den Kendo Spirit,https://tcgplayer-cdn.tcgplayer.com/product/166407_200w.jpg,2,2212,https://cpt.tcgcsv.com/9Bl2,2018-06-14T19:27:32.143,1,"<strong>Pendulum Effect:</strong> If a monster(s) is Pendulum Summoned: Return this card in your Pendulum Zone to your hand.
<br><strong>Monster Effect:</strong> When this card is Normal Summoned: you can choose one card in your Pendulum Zone, and send to the Graveyard all cards your opponent controls in that column. Once per turn, during the End Phase, if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand.",0.16,0.26,1.0,0.24,,1st Edition,FLOD-EN000,Common,WIND,,Pendulum/Spirit/Effect Monster,2400,1000,,,
166407,Kai-Den Kendo Spirit,Kai Den Kendo Spirit,https://tcgplayer-cdn.tcgplayer.com/product/166407_200w.jpg,2,2212,https://cpt.tcgcsv.com/9Bl2,2018-06-14T19:27:32.143,1,"<strong>Pendulum Effect:</strong> If a monster(s) is Pendulum Summoned: Return this card in your Pendulum Zone to your hand.
<br><strong>Monster Effect:</strong> When this card is Normal Summoned: you can choose one card in your Pendulum Zone, and send to the Graveyard all cards your opponent controls in that column. Once per turn, during the End Phase, if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand.",0.15,0.25,1.49,0.2,,Unlimited,FLOD-EN000,Common,WIND,,Pendulum/Spirit/Effect Monster,2400,1000,,,
166408,Monster Reborn Reborn (FLOD-ENSP1),Monster Reborn Reborn FLOD ENSP1,https://tcgplayer-cdn.tcgplayer.com/product/166408_200w.jpg,2,2212,https://cpt.tcgcsv.com/bBl2,2022-09-12T04:55:20.713,1,"Target 3 monsters in your GY; your opponent chooses 1, you Special Summon it, and if you do, banish the rest. You can only activate 1 ""Monster Reborn Reborn"" per turn.",0.23,0.5,2.5,0.36,,Limited,FLOD-ENSP1,Ultra Rare,SPELL,,Normal Spell,,,,,
166529,Crystal Keeper,Crystal Keeper,https://tcgplayer-cdn.tcgplayer.com/product/166529_200w.jpg,2,2212,https://cpt.tcgcsv.com/CDl2,2018-06-14T20:25:17.26,1,"<strong>Pendulum Effect:</strong> Each turn, the first time an ""Ultimate Crystal"" monster(s) and/or ""Crystal Beast"" card(s) you control would be destroyed by card effect that turn, it is not destroyed.
<br><strong>Monster Effect:</strong> If a ""Crystal Beast"" monster you control battles an opponent's monster, during damage calculation (Quick Effect): You can Tribute this card from your hand or face-up from your field: your battling monster's ATK/DEF become double its original ATK/DEF during that damage calculation only, but it is destroyed at the end of this Damage Step.",0.04,0.17,1.35,0.1,0.05,Unlimited,FLOD-EN093,Common,FIRE,Warrior,Pendulum/Effect Monster,1500,1800,,,
166529,Crystal Keeper,Crystal Keeper,https://tcgplayer-cdn.tcgplayer.com/product/166529_200w.jpg,2,2212,https://cpt.tcgcsv.com/CDl2,2018-06-14T20:25:17.26,1,"<strong>Pendulum Effect:</strong> Each turn, the first time an ""Ultimate Crystal"" monster(s) and/or ""Crystal Beast"" card(s) you control would be destroyed by card effect that turn, it is not destroyed.
<br><strong>Monster Effect:</strong> If a ""Crystal Beast"" monster you control battles an opponent's monster, during damage calculation (Quick Effect): You can Tribute this card from your hand or face-up from your field: your battling monster's ATK/DEF become double its original ATK/DEF during that damage calculation only, but it is destroyed at the end of this Damage Step.",0.03,0.24,1.49,0.12,0.11,1st Edition,FLOD-EN093,Common,FIRE,Warrior,Pendulum/Effect Monster,1500,1800,,,
168261,Flames of Destruction - Special Edition,Flames of Destruction Special Edition,https://tcgplayer-cdn.tcgplayer.com/product/168261_200w.jpg,2,2212,https://cpt.tcgcsv.com/fkm2,2018-06-07T13:36:12.223,1,"Didn’t get enough of <strong>Flames of Destruction</strong>? Well each box of <strong>Flames of Destruction Special Edition</strong> includes 3 booster packs of Flames of Destruction, along with 1 of 2 Super Rare variants of sought-after cards as well as 1 of 2 Super Rare variant preview cards from the upcoming Summer 2018 booster set!
<br><br>
<strong>Flames of Destruction</strong> shakes things up with new cards for established Deck themes, a brand-new Link Monster theme that can be played as its own Deck or spliced into existing strategies, the return of the Elemental Lords, and more!
<br><br>
These new Link Monsters have flexible Link Materials that let you use them in any Deck, and each one has two abilities: one that you use when you Link Summon the monster and one that’s always active. These powers range from retrieving any Spell or Trap Card from your Graveyard to changing the number of cards you get to draw each turn. With some strategic card placement, you could be drawing up to 6 cards at the start of your turn instead of just 1!
<br><br>
To make the most of these abilities, you’ll want to keep your Link Monsters co-linked. If you do, you’ll get a refund on the cost of the new monsters’ one-shot abilities and their always-on powers will grow much stronger! Try combining these monsters with cards like Tri-Gate Wizard from Structure Deck: Cyberse Link or Firewall Dragon from Code of the Duelist to gain even more from co-linking your monsters.
<br><br>
On top of all that, <strong>Flames of Destruction</strong> is full of cards that are useful in any Deck and cards that elevate popular themes to new heights! You could find... 
<br>• Powerful Trap Cards you can activate from your hand. 
<br>• A new Trap Hole that banishes monsters face down. 
<br>• A Spell that revives one of your monsters in a Zone a Link Monster is pointing to. 
<br>• A new Topologic Link Monster that banishes all Spells and Traps on the field when a monster is Special Summoned to a Zone it points to. 
<br>• A Dragon that can erase all the cards in a single column and then render that column unusable. 
<br>• A Trickstar soloist that shrugs off activated card effects and inflicts big damage every turn.
<br><br>
Each <strong>Flames of Destruction Special Edition box</strong> contains: 3 Flames of Destruction booster packs, 1 of 2 Super Rare variants of sought-after cards, and 1 of 2 Super Rare preview cards from the Summer 2018 booster set.",18.95,18.95,18.95,,,Normal,,,,,,,,,,083717837527
168265,Grandsoil the Elemental Lord,Grandsoil the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/168265_200w.jpg,2,2212,https://cpt.tcgcsv.com/kkm2,2024-07-26T18:49:54.523,1,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 EARTH monsters in your GY. When this card is Special Summoned: You can target 1 monster in either player's GY; Special Summon that target. You can only use this effect of ""Grandsoil the Elemental Lord"" once per turn. If this face-up card leaves the field, skip the Battle Phase of your next turn.",0.03,0.35,3.0,0.21,,Limited,FLOD-ENSE1,Super Rare,EARTH,Beast-Warrior,Effect Monster,2800,2200,,,
168266,Moulinglacia the Elemental Lord,Moulinglacia the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/168266_200w.jpg,2,2212,https://cpt.tcgcsv.com/lkm2,2024-07-26T18:49:54.65,1,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 WATER monsters in your GY. If this card is Special Summoned: Discard 2 random cards from your opponent's hand (or their entire hand, if less than 2). You can only use this effect of ""Moulinglacia the Elemental Lord"" once per turn. If this face-up card leaves the field, skip the Battle Phase of your next turn.",0.25,0.59,5.29,0.55,,Limited,FLOD-ENSE2,Super Rare,WATER,Sea Serpent,Effect Monster,2800,2200,,,
168268,World Legacy's Memory,World Legacys Memory,https://tcgplayer-cdn.tcgplayer.com/product/168268_200w.jpg,2,2212,https://cpt.tcgcsv.com/nkm2,2018-06-18T12:03:23.183,1,"Special Summon 1 ""Mekk-Knight"" monster from your hand or Deck in Defense Position, but return it to the hand during the End Phase. For the rest of this turn after this card resolves, you cannot Special Summon monsters, except ""Mekk-Knight"" monsters. You can only activate 1 ""World Legacy's Memory"" per turn.",0.1,0.43,1.69,0.33,,Limited,FLOD-ENSE3,Super Rare,SPELL,,Quick-Play Spell,,,,,
168269,Universal Adapter,Universal Adapter,https://tcgplayer-cdn.tcgplayer.com/product/168269_200w.jpg,2,2212,https://cpt.tcgcsv.com/pkm2,2018-06-18T12:03:28.493,1,"Target 1 face-up monster your opponent controls; the ATK of all other monsters currently on the field become equal to that monster's current ATK, until the end of this turn.",0.05,0.25,1.69,0.22,,Limited,FLOD-ENSE4,Super Rare,TRAP,,Normal Trap,,,,,
168362,Flames of Destruction: Special Edition Display,Flames of Destruction Special Edition Display,https://tcgplayer-cdn.tcgplayer.com/product/168362_200w.jpg,2,2212,https://cpt.tcgcsv.com/gmm2,2018-12-20T20:03:44.36,1,Each Flames of Destruction: Special Edition Display comes with 10 Flames of Destruction: Special Edition mini boxes; Each mini box contains 3 Flames of Destruction Booster Packs and 2 of 4 Super Rare variants!,215.0,220.5,225.99,,,Normal,,,,,,,,,,083717837510
